lat,lon,industries_count
18.72150137466228,73.16159490060318,5
19.189229316424036,73.44823048597453,13
18.46051553824795,73.72555717947563,9
19.45795623212515,72.5434443414082,1
18.97191060190064,72.62520930410153,6
19.664121926691607,73.4220984635457,1
19.358682288920253,72.5435240441892,18
19.2968814125165,72.42076196619091,16
18.70312023966067,72.5286521043851,8
19.135096435566787,72.91191823472516,6
19.477799097779005,73.81784104936071,13
19.158278821736804,72.93607916426772,17
18.421206580251173,73.13712676035613,13
19.592723535804893,72.40092969422224,10
19.477943087407738,73.53713526561563,6
18.349667444990377,73.43575991877574,18
19.162924195402745,72.76559397719357,13
19.507641538821535,72.65640622489335,15
18.800214686349765,73.47898259194702,6
18.437484341975324,72.88708439783325,11
18.56263208697385,72.66810118777401,8
19.04555699540124,72.81672437571797,14
19.565309072481785,73.11931789799415,13
18.556350708447756,73.3659262453689,2
18.560122224274128,73.16157557607362,1
18.948285863378707,73.13575464440687,5
19.443819278418825,72.87977392729357,11
19.976901020168917,73.072797108478,10
19.143957817402505,72.8042943336161,12
18.76261587276368,72.86509983647936,10
18.701819468932424,73.71081727891993,9
19.786084201419754,73.02108391080495,2
18.46856858652284,72.8162210341123,4
19.1969203428576,72.66298460402851,4
19.75883309828619,71.89962452877718,6
19.02084336021912,74.04331098110208,12
18.5594659007728,74.09784855490963,7
19.364608589874052,73.31385088321791,19
19.151978819689827,72.48237744847255,2
19.33520323507222,74.36730608959144,19
19.389310416920388,72.29803419040064,4
19.35888446412545,73.19662636720257,3
19.2480159626008,72.1434502882544,4
19.43849267748595,71.9138832714905,14
19.774531961486066,73.1160404019442,6
18.708285813460293,73.1795140005221,6
18.967169726433774,73.05949652310301,9
19.496877119258958,73.74655609960156,5
19.06359336107871,72.97599620223272,7
18.468155809505582,73.40614178126512,13
19.266425088891456,72.60866062605436,1
18.854292722271307,73.64750497608769,2
20.160176026738394,73.69018524531036,10
19.59664557078025,72.87272160356514,6
19.679808737515085,73.18760530922225,4
19.120842727221397,72.65060178743661,8
19.255261054387702,72.88975844000606,14
18.928808010244822,73.36865414852873,16
18.680960169555874,73.24241930263462,15
18.644123133463722,72.13543622543301,13
20.168301259541032,72.43136737853528,12
19.298431752622903,72.70600793341818,7
18.438654357180752,73.10989947836009,15
19.58074329325356,72.54122862178424,6
20.411592335272378,72.29306064851978,14
18.332173085670874,71.6853172609461,15
19.400142492183086,74.04308627264948,11
18.538663795675774,73.10099051274163,4
19.677755257462312,72.27869460481699,5
18.030280739198368,73.5165143742313,2
19.13943082058716,73.74678584589952,15
19.32187190684381,73.10667894128596,10
18.407692299385378,73.31151698886148,4
19.32203193182183,73.65438495005326,8
18.867586265543004,73.30279272918764,11
19.96157265704746,73.31628670167723,17
18.388111981034367,72.23286164213566,7
19.554248385760182,71.63541024620578,11
19.050014559571167,73.43073178186991,10
19.74681909836942,72.88785293806859,1
19.75831402659352,72.77258514259961,8
18.974191012103244,73.48660017806428,5
19.07765774528485,72.52258425781663,13
19.554371090606875,72.9817431440485,7
19.360980352410504,73.02852709499054,11
19.041346486430353,73.34490111744887,12
18.683304905558636,73.17063882706547,14
19.28266188841611,73.17087118425034,12
18.54445384099628,72.79768214162245,1
19.424121206948726,72.81076411738673,6
19.655290652628125,73.1701297319871,11
18.68689596966717,72.7497405168271,11
18.89137679508617,72.58573787002024,12
18.78468943692473,73.64312804088539,1
19.626943431563188,72.6626769960655,6
19.127353888515596,72.77069115293963,13
18.916982476598786,73.61328592075154,12
19.423766575891477,72.655080919879,10
18.85962491792052,73.16057436014964,7
18.998115046120116,73.20455742662776,10
18.542524534091484,72.9548968611382,18
19.51932361166597,72.80581081282433,6
18.554021885159283,72.4367967652307,8
19.816470938569466,73.31392948804142,9
19.219492967836338,73.5513328154182,16
19.021642078963907,73.49811254625266,2
19.093450953592313,73.18544849875714,11
19.95497595042621,72.01207316605898,19
18.42692073762446,73.38472028820459,4
18.463973315253927,72.94579955056939,3
19.579695263318108,72.70397195928592,15
18.63932433381059,73.3287752184262,8
18.730399870366163,73.11301193458581,4
18.878461698523722,73.50447451712395,11
19.662735980952128,73.17044355480873,17
19.504773122065252,72.86655246433092,9
19.0294099329487,72.82554734856036,1
19.30025791565268,73.30564922158833,8
19.288165278347762,72.33103183509965,2
18.598737373418366,72.7492124566272,13
18.63275041281903,71.90291856743247,1
18.081652841485738,73.21067014415708,10
19.8452992457575,73.32253790600979,12
18.764955690815118,72.61534423042283,11
19.10679445076465,72.45322939588033,10
19.369454137895843,73.4765995592536,14
18.614365988048316,72.64290276481113,14
18.676202022538053,73.32165272979513,8
18.63953915046284,72.9929267484619,11
17.651593247138294,72.73550050974121,9
19.067430488185483,73.2900345626867,15
20.26857997871563,73.0158864323635,1
18.83528000679348,73.74722017321568,19
18.848937637652217,72.63243000287845,18
18.91509383384199,72.3376020878777,12
19.255804720910014,72.99190951254101,8
19.54072296613733,73.2381592263896,5
18.68275793061554,72.90617352986798,13
19.331287324362084,73.8991973423038,17
19.05712644762091,73.60642188552443,1
19.249439502235386,72.73722935234427,2
19.32564577101632,73.03214319067592,7
18.61259860821031,72.09740534813687,2
18.836961676894663,73.52579943865112,4
19.331180396290797,72.65976317446002,13
19.02990769243882,73.09947966861449,14
19.49611925406455,72.87130148370284,3
18.988802945281556,72.25532499925261,9
19.60523896044315,73.41677879194563,18
18.11870408128566,72.47068690720512,16
19.261672316364603,72.74035966395756,19
18.455171586380846,73.4264445778191,9
19.660686575471857,72.51436332160603,19
19.02532002872618,73.74543493852184,6
18.92974807226291,72.50651666475265,12
18.686891129981223,72.41519398641158,15
19.431847470824927,73.02325943764092,6
19.384071518051645,73.81705671141148,5
18.959235473148613,72.99703928760111,14
19.432717088553765,73.49068770185005,19
19.21031119145333,72.32957168043266,18
19.142980416564647,72.81678258648262,13
19.491438757585886,72.8486349139362,9
20.005673994368443,72.36931375760643,7
19.240947057496392,72.20436538146704,12
19.241717441956073,72.87918999902267,9
19.559305630875187,73.78986942295538,2
18.623766512696292,73.10927285066744,3
19.008461447412166,72.65850874586198,5
18.906957479647698,71.98141582719632,18
19.25019832095596,72.81397755854879,14
19.20847007096498,72.78012887416979,19
19.979282675067363,73.19226349945687,5
19.849593586860202,72.87313809357778,10
18.3425931876494,73.31590560753148,16
19.278633885830523,73.38375214053505,1
19.4540949183614,72.9650800280899,4
19.14202567385664,72.9720966640955,5
18.842006854411036,73.0171235716515,11
19.789357726433053,72.12761348699419,14
19.26507958231643,73.36018855691168,11
18.578290576807202,73.84863726729273,8
19.58801113460635,73.0296475843197,1
19.333870991979634,72.6086559155342,7
18.778169100702,72.99650866228792,13
18.718266809505934,72.78252745575165,6
18.701934621668382,73.01370108452191,4
19.69187602525054,72.84399741431321,12
19.394734079339774,71.92357327689908,5
19.578114370249658,73.04771452775073,5
19.202249036959294,74.11217447338117,17
18.75922429927324,72.3319434819053,6
18.702831772715506,73.54858471836461,10
19.636574343884558,73.20031661339989,16
19.323114475582464,72.54053095380553,14
18.967153261636742,72.32834094845197,10
19.11067720946888,73.13133907271829,17
19.599043823019937,73.18045183149256,5
19.381592226983877,72.24585144709036,2
19.053865538665242,73.46317905914337,4
19.076875283978815,72.75278448606409,18
18.804744611213263,73.24636841609801,8
19.111576889179993,73.35160576409866,14
18.95607267436377,73.4479155142874,13
19.074931703075528,72.50525273249278,7
18.82921868078694,74.00572909680497,9
18.430135671613076,72.53960838562065,4
19.57689976993594,73.44724948027587,5
19.386559950574505,72.75038565114596,15
18.967263911265466,73.02599449662623,9
18.939094676964647,72.93762400064577,18
18.40562696929499,73.23349083112043,14
19.63293912368505,73.52402765249934,15
19.726974960735188,72.69388547715552,1
19.056005878457242,72.56150064841036,19
19.263391073092794,71.96866799636224,1
18.60564921521437,73.09013323573632,6
19.142799337138914,72.91546790501634,8
18.755999221374804,73.05437284874426,4
18.757731928677256,72.94923398585046,16
18.95570147275994,73.37945537820279,11
18.887856193259744,72.74678248717701,4
19.03586684228574,73.17457458148867,11
19.628323165361692,72.98404506593644,10
18.044015862407125,72.51948469595202,17
18.833365187134074,72.65678592948778,9
19.415880293459164,73.46007688181469,10
19.197359162376934,73.41195114167887,8
18.710122735696004,73.36943618981286,14
20.152600544656924,72.91559195695805,13
20.448172686829345,71.87834707599347,3
19.09224694718515,72.16805445791162,14
18.604279751862475,72.86853772718835,14
18.97444126666339,72.24111405328047,3
18.536339971492087,73.57237804788012,16
19.30032317514268,72.595446870277,10
19.38778036039379,72.86265988561641,4
19.59266145634195,73.8675995639859,18
19.299710904642307,73.51532504344615,4
19.214379753697173,73.17316289867466,2
18.596225829775317,73.11056036951028,11
18.488757642970796,72.62190629916432,15
18.089613434263498,73.38059488532545,11
19.140441934711586,73.10635518327317,6
19.531633794062596,72.93226858293129,18
19.675837893582056,73.32051674805443,18
19.51880344630482,73.32947331899979,1
18.916400200331474,72.51434683926135,13
20.02957610842815,73.45835715719743,1
18.625602737959944,72.9572204639929,13
18.602251038940473,73.04161695771647,5
19.483352306368424,72.34218221375035,17
19.803119882884282,72.35736337030202,16
19.99632453494046,72.27258799327733,18
19.598553316479336,74.19652890371619,10
19.467300093484006,74.13415786542707,17
19.5064131361759,72.14911604938966,7
18.960939872908604,72.24284241862682,15
18.699360085600517,72.74385094869805,19
19.237353431366707,73.55356485730336,9
18.25216898834022,73.31259816774836,5
18.94583263523639,74.08372535030587,10
18.834640500197107,72.8477240212942,13
19.391635829828246,72.65133302193117,1
19.210065401864266,73.02795897739904,6
19.843235660362488,72.91309479582358,3
19.5111429219331,72.98636258843604,17
18.780441896472237,73.05344279095998,12
19.436255664524058,74.06001499068611,11
18.23636762638788,73.06010594447373,8
19.466198062777543,72.46838519672802,12
18.726916531994732,72.85473658279474,11
18.79611093433808,73.36284245625396,5
19.77148781903863,73.30018955415831,8
19.29476875807644,73.27293511936895,12
19.00344945386644,72.15050353038616,6
19.608195410739743,72.22027237087815,9
19.836632352908136,72.93432350184194,17
18.600142773751674,73.22303730025276,2
18.743126030745756,72.584472055529,1
19.505596912653363,73.74711457993972,18
19.25329651505379,73.27039512037605,3
18.169436587611607,72.74091834655299,14
19.991342259879318,74.39010110675268,13
18.859113986313307,72.76722778365216,2
18.59753634046606,72.81529976109245,4
19.105802110700267,72.7919722998173,15
19.551040829552853,73.02088767214478,5
19.66733224843056,72.46262089514808,10
19.128584377545202,73.36858637577603,9
20.36791438491045,73.43740797827711,18
20.511531015314763,73.33356573934643,3
19.32398462757125,72.77344566828386,14
19.068960205806825,72.77570278456537,10
18.93158584353346,73.30654919557999,17
19.023603500285642,73.10781551802758,15
19.847548857257795,72.5990792674867,18
19.26790079116012,71.9879463693959,17
19.535152026351543,72.80262123289555,3
19.446942044695508,73.26101204904847,16
19.403192851016996,73.24744518955153,19
19.644532990368845,72.24274828822792,13
19.513781614207954,73.4186532967206,17
19.338337883910757,73.92550480944021,16
20.02244239068454,72.82440711745733,9
18.44035221630522,72.89825706623813,12
19.241522636879402,72.73839373351332,3
18.836187869102716,72.82341844409848,9
19.559816920706744,73.60576418332984,16
18.282895441797905,72.6078267257408,5
19.216591142558585,73.12111871423939,19
19.341188180294438,72.86247975737767,13
19.711479248398646,73.09535954658551,2
18.888608914337293,72.85698121947408,19
20.49511569989057,73.41037183213166,18
18.806812918030918,73.52046005083528,12
18.53089285792699,73.18702400178958,18
19.402896048526724,72.89227201705714,5
19.036223937613435,73.39338145249731,8
20.02067696303,72.6253904490375,16
18.305083305368612,73.21475828347597,2
19.117843349458767,72.74276724582465,13
19.509057955042856,73.107494905144,1
18.766695163388988,72.52012598030134,5
18.40380468994125,73.59189342150614,12
19.824078486742728,72.3715874741686,4
18.680288703814483,72.93569313710405,5
19.621918844791853,72.26148706147579,11
18.637934387062725,73.58127670651936,10
18.940552133504045,73.77709098841596,8
19.478607089706593,72.40451744487845,9
19.27695759319941,73.16213538721628,7
18.63426824355839,72.85208359828843,14
19.365292571085725,73.25603449811706,11
18.013844096964004,73.78818438549457,18
18.4998439996056,73.19270772638532,18
19.972782121384967,72.61721336863532,8
19.015151217901884,72.65477384567869,2
19.45896481404177,72.82305065188235,7
19.444471318549734,72.63613111482785,5
18.927953635981343,73.38011337489476,14
19.15865466746051,73.42272121873935,14
18.513654204920204,73.62981461425052,3
19.164942812332182,72.78762072202545,6
18.854757060307005,73.57712820345952,17
20.145876718196327,73.84163181890133,8
18.749398949965162,72.33675540438931,3
19.35667000696557,72.7563676624467,15
18.96322881195621,72.94592735713333,5
19.506712366160254,73.4111451923562,19
18.42171791908613,73.6700673355315,2
19.033990279733636,72.13472067224083,8
19.39620100573385,72.66521489534743,9
19.217641537027962,73.57275269645498,5
19.347877118539966,72.57399350367,3
18.685400200878338,73.39910601785014,12
18.926727606346283,73.28678019212154,3
19.090570909022897,73.38863754729256,19
19.489942263916586,73.39502015453674,16
19.798438242177767,72.78668428438796,16
18.17082967632284,72.8670875028248,1
18.940228617305127,72.82729050110927,17
18.77053553683684,73.11262863036805,3
18.713334228826113,71.93441886071066,17
19.233320906493383,73.24121845397143,17
19.116283425375897,73.86124461407236,16
18.53902780923208,73.09866939506561,6
18.514525129420292,72.93883000793572,18
19.33093111172148,73.03677797854436,14
18.55422314101805,73.26534339534689,8
18.752611312371574,73.57167978060035,19
19.56170689464025,72.96606610448289,9
19.186186112815353,72.9165594947876,18
19.873814419716684,72.31303603351725,1
19.04650899806938,73.0234642011249,17
20.21645724869374,72.3990559502414,4
19.00814108568485,72.7263362435215,16
19.698901126819855,73.43875907398932,12
18.68004408039739,73.5104405992741,13
18.774917130535993,73.23162597231757,2
19.945875112737394,73.60722622587726,12
18.752351331224315,72.17499260888096,10
18.991320734864765,73.81402860489827,15
18.76927427211655,72.5755815399088,5
19.662190368589716,73.15040018061396,1
18.495360217345613,72.66725312665457,8
19.753749273026763,73.15500057089518,18
19.22236033118546,73.00893490082021,6
19.19322852124664,73.5687525229969,1
19.07123048236006,74.23248533889236,14
19.72539266953116,73.4409085197086,10
18.990382772798224,72.94022614472836,4
18.744504919305164,73.76642814562209,18
19.3602179140148,72.1514761660261,19
19.057289012131438,72.70971678170089,8
20.08040534601593,72.88456484433605,12
19.55591498511634,72.86133925015086,10
19.27342330159143,72.6305243676806,13
19.817070717209646,73.34798988944276,7
18.37456962119896,72.99891790362314,17
19.38053209811591,72.93169930208657,12
19.15103400089633,73.70466630356543,6
18.99830967523439,72.77679259949764,7
18.95952084592011,73.51382245685349,13
19.65662537918589,72.86296974923921,14
18.169212237304624,72.87378519658611,13
19.336250567991897,72.61972215066218,6
18.384781300640107,72.2723444612351,19
18.9776987086724,72.66929355539709,13
19.07484603828511,72.1118740702294,9
19.908235817693946,73.1279027459647,11
18.833221473247395,72.842516592905,10
19.12717656470183,73.5420653712867,3
18.485599148973225,72.6374606770564,19
19.352911203333534,72.87116290066984,7
18.43448591594355,73.60890182617607,5
18.210922507979102,73.4450103046514,15
18.345537296698563,73.0681582664475,2
18.958090583094513,72.4826212601837,11
18.983080392298728,73.29339231961937,6
19.66735738918003,72.85588354394514,5
19.86107967867697,72.74002036263622,7
19.849035418252825,73.6656395820787,4
19.675364218823695,73.73317239620968,5
20.137714426269095,72.5566810315285,5
19.327680636535284,73.85803749363589,10
19.334969449907938,72.955163136178,18
20.013514497902815,73.39137045542903,2
18.542827854052728,73.91563522510194,15
19.569914792393522,72.91855404629608,9
19.07641808284446,73.13096750579678,2
19.766594742745184,73.3617257645421,3
19.690894261627736,73.79015025362226,2
19.017830237266416,73.00996999212244,2
18.497610708698975,73.40468971689079,19
19.774767620528937,72.6128665237308,14
18.86343399148527,72.25922691178593,18
19.160538800750842,72.66076136170288,1
18.54054270773933,72.65937643966998,7
18.919698424908994,73.48756150293735,8
19.608155780274046,72.96326428724129,12
19.292582432637953,72.69457309580271,4
18.724357158538382,72.55635036026483,7
18.16062274451479,72.79115283002056,18
19.444095443576693,73.4586217767083,18
18.89237201092684,72.55497974549571,10
19.18743517613063,72.93633041042342,10
19.03156574616367,72.80889738230846,6
18.887311515842626,73.17710679786899,12
19.409957027487934,73.92045969010161,10
18.66581210981753,72.6740100591769,13
19.1748055049057,73.15869296799515,12
19.307356530859895,72.99233700120686,19
19.773763595604827,72.76694740330888,1
19.126085595000855,73.025207542427,1
18.504059672558057,73.90989958019559,11
19.437401166586987,72.96547941466736,18
18.65595236347038,72.96541639713014,2
18.764951150314754,72.81061414447957,6
18.850065167330236,73.20769884605176,16
19.007614704418476,72.50006052971766,1
19.746401789432035,73.06072317107255,9
19.425977961152466,73.22291216029582,15
18.54999323201677,72.57593928898449,16
19.8563164508422,73.79893944311189,14
19.63054531220567,73.78062044472966,7
19.308296921407276,74.12384010827073,1
17.941294013113062,73.28567985358251,16
18.67795959513419,73.20779457135794,9
19.10451922088984,72.96102887667931,11
19.927713101088266,73.03408460534952,10
19.762734284958647,73.46350864118918,11
18.617284497660794,73.00859276223385,6
18.259866970442502,72.9245881045859,2
19.008793141941464,73.27946268331957,18
19.170191169505816,72.68683038612764,12
18.47939253306401,73.79016305350054,14
18.664546580577476,73.00420531339063,8
20.1580717870388,73.38237791721129,4
18.91298880394962,72.5991932751736,18
18.94958694859626,72.97827045565013,13
20.51315298892312,72.80315994658494,14
18.93063614296325,72.82424950802599,15
18.59434333806601,72.43126437666301,19
18.74541343639163,73.52815773121735,14
19.24579126360396,73.24224522858795,12
18.862556495824688,72.29061477527546,15
19.034926658643283,72.89375361269389,6
19.078521722610947,72.89123791773424,19
20.673933055662264,73.19945135518769,2
19.456322848629117,72.92743258501181,6
18.624472367755136,73.54351797552755,11
19.012897614511434,73.4820404516168,1
19.50151713184698,74.10341977339691,9
19.641426477088416,71.88660783968467,13
18.297793508144444,73.68368452666101,9
18.391444213133628,73.39744277581387,15
19.33498311471181,72.91243597583056,18
18.78112937666141,72.87168264409046,4
18.710895267340053,72.95586646067245,4
19.193539508267833,73.12393304807239,12
19.495380771358533,72.7295640331022,9
18.98053510938606,72.19818219046603,18
18.128473045956664,72.74018093123041,6
18.83571315881604,72.86712293550414,17
18.519797365209886,73.2850715225832,17
19.380862428772364,72.40602108295258,13
20.125248495313134,73.32130990201611,12
19.243959425400014,72.39767133486289,14
19.32050672609997,73.19862044979705,8
19.506500408255828,73.2761826961789,15
19.774023121907234,72.93481498774636,9
18.809072371387153,73.02307077135802,1
19.073531119590676,73.34873020158378,17
19.574231968561566,72.70896258405865,10
18.629151186957863,73.1544095343885,5
18.345482877809314,72.82462490931817,11
18.86746828564329,73.77507806284397,3
19.728196204502918,73.27161467681225,2
19.170252436147617,72.47789223932126,4
18.866872458445297,73.90890116214919,2
19.60786741751275,73.50087844140816,1
19.37674025893315,72.39677788019294,9
18.711523382474642,72.2368749293167,3
19.005084760586684,72.38604963530794,6
18.58792653764248,72.50895062486897,14
19.17169286704249,73.07564106277503,1
19.41816831316595,73.04112165961759,12
17.87098680691685,73.36740521194425,16
18.589912954857304,72.84462496654558,19
19.939297871271645,72.86968532510717,18
18.932228076993376,73.05625559039663,14
19.92935581325068,73.56294238864497,3
18.462470182504095,72.05371854397994,14
18.834103078300664,72.87178613821503,17
19.2088277809112,73.65934869571409,13
18.940705286468212,73.0338902491533,1
19.73272545352635,72.85255800092267,8
19.04082515020817,72.59268164214059,2
19.456043345411615,73.45125694251135,19
18.553990059244963,72.75934701391203,15
19.232198917897463,72.75538998139537,14
18.943107999236922,73.68186823430845,14
18.599271500755833,72.47656077161933,18
19.333277884319276,73.81568876217034,15
19.781091993824877,73.08453466098563,10
18.802370539715227,73.01227260472467,18
19.311388629350596,73.14270194740736,4
18.992452172517403,73.01039052044932,7
19.15358062377044,72.73596938295606,2
19.519930613289628,73.17208533716646,9
19.820892029298037,72.75506728984497,4
19.720938657808016,73.21402043923987,12
18.72521119262207,74.15625531529253,10
18.427856756136226,73.33008122116061,11
18.094300775679997,72.90566096709644,1
19.416511198247655,73.1277822357096,13
18.836852828860266,72.84007948159437,7
19.63115979255437,72.90808558775426,6
18.58266816497576,72.94413824756437,9
19.323100349647078,73.23764003574912,18
18.214872994774574,73.45339582634178,3
19.352316694219805,74.0546040815039,13
19.295649757169343,73.324224800654,3
18.550235051368066,72.45157825047343,13
19.196120938061437,72.35952521546021,6
20.134671972677083,72.96643105593431,18
19.44400930399503,73.50021349405971,2
20.577580267007757,72.89602297586474,17
19.176607159318603,72.90377241161609,1
19.38907076179538,73.44994385860049,17
18.86190845458526,72.98661626085239,5
19.223146459907255,73.51720509825213,9
18.611938489877662,72.24759054173586,4
19.5527766670207,73.23835142263167,14
18.697214370618255,72.11188795249974,8
19.933109203103406,73.13332166660842,13
18.426921588468485,73.45032645488298,6
18.94759121161429,72.1859232195265,14
18.97555055295035,71.85238075468419,9
18.54100105633455,73.42549909853032,17
19.21731469334001,73.22470644307064,7
18.83328232819026,72.45072308720961,9
19.802133444146055,73.12217920898601,15
18.693904922178827,72.72928071789406,10
19.310502324549283,72.91042676123627,14
19.057004675296234,72.8658313050296,16
18.99333442343811,72.33463993857924,2
19.14573948194942,73.45054784403855,4
19.45411883933622,72.47046682071324,15
18.15634155423796,73.04632715431535,11
19.123813625461906,73.32602857466175,11
18.687107887121122,72.58496181780428,13
12.991048111165378,74.69010687453107,9
13.324423640918782,74.29610740249748,12
13.32683150353269,75.53111949328758,7
13.018741995901083,75.28859023929054,1
13.115126508302799,74.39304133057564,14
13.055933457922738,75.10943775824744,2
12.742678912068227,74.9392961674185,17
13.35029150130894,74.45702353725036,7
12.44275945375812,74.86216350431424,15
11.875927265848077,75.22919234871726,9
12.379255306622822,75.26995976373178,8
13.601560407552144,75.96599184803459,7
12.752283430751161,74.84714457658588,4
13.037064503091884,74.68110553294434,10
12.763024991714898,75.08107013193892,7
13.18083266441318,74.70851873046615,15
12.935356333003188,74.50754777985856,13
12.865703995383875,74.33710838206677,8
13.206889167525222,73.0861722358475,9
12.667161030690588,75.16741971510375,9
13.086038891348526,73.98101313396415,5
12.812639169461093,74.36007327835281,6
12.846286873393554,74.94622179559751,16
12.490701250338363,74.63924660271132,16
12.792022175306863,75.87464862458913,14
12.62937872487641,74.04538001345973,19
13.464960089380547,75.91936054795,19
12.057964168070619,75.49029230452528,16
13.344629945722232,75.25454819254915,5
12.02787115965551,75.51965608823876,1
13.16860781880498,75.00230599935801,5
12.481134882893786,73.94837350139257,9
13.183161132084171,75.05742584055795,7
12.839320495991918,74.0596623040715,10
12.183823322055606,74.5358188604921,15
13.57930926992191,74.76095895114213,12
13.288323154927822,74.34446874104785,13
13.151587728499429,75.27302223518224,18
12.579815127806068,74.69312121150041,10
13.305542306726233,75.00465411550223,1
12.258374189200879,74.79529341881981,4
11.786176938746335,74.86308957983674,17
12.1188370654039,74.35656635778658,13
12.439005981836793,74.21297927739913,2
12.522581557954734,74.72311566482055,15
12.682578215576955,74.31694286152589,12
12.704783382690183,75.49677785247879,2
12.575080858854484,74.11178245810406,7
11.841842613916912,75.968501155522,4
12.996061683805324,74.95101256376364,14
12.767662623274333,74.83466345245027,18
12.55182820772631,74.52986687539003,11
13.599010645686347,75.12846051617632,3
12.778917317722318,74.69786249463948,3
12.929265866228087,74.95023709723397,18
13.297925075891566,75.2209115835199,1
12.155069578886254,75.13465473459682,13
12.88869497316605,75.41993060047385,5
13.296273927008313,75.06892053683039,4
12.854335548650544,74.32436615589369,3
12.248328706657205,73.76010533191968,19
12.658762277527364,74.90551686464548,13
12.994493322871824,74.91273157722785,16
11.846561054925434,75.76296490755529,19
12.223669502449379,74.74207969153453,1
13.886768447967555,74.98724615155712,18
13.142295113842456,75.18858820288284,7
13.64173528035814,75.05670406049376,3
13.333158850753941,75.22197189590864,10
13.096991821587066,74.39089534593707,8
12.745460380528247,74.31181683311627,2
13.090606937192408,74.65971958472166,10
13.624982095431179,73.71296680515346,18
13.312769461583715,74.78021020486601,12
12.98340515242339,74.47020845379589,14
12.813826465400178,74.96110666681386,2
13.149161793735432,74.66746560549838,17
12.633978696354715,74.29228359368268,12
13.149237205207227,75.45542843150453,7
12.551022254501977,74.84125955210399,15
12.723039556257289,75.23142942071263,2
12.38614726689175,74.89175723037704,12
12.680118477952837,75.03199756560352,17
12.558136170756878,74.11950213767427,1
13.745957695554553,75.43905175197814,8
12.452752121386107,75.23934082518815,5
13.092417647803945,74.79057984966376,8
12.42655884032321,74.94400104693663,14
12.923448018338059,75.30130293011312,6
13.044957700977195,74.61399989794477,18
11.97444816303815,74.00845979266774,5
12.2011492558389,74.62336801280834,10
12.422663404381009,74.87619474607737,15
12.248381562975732,74.78378010396331,3
12.942042600972758,75.45878307866438,3
13.021290104377433,74.32004880554035,17
12.368464022316234,74.3833546847666,14
12.962099218466278,74.2709767491612,10
12.68796069311431,75.01437054752874,19
12.850261983215557,74.03698312346307,16
12.585788355197042,75.17187819901665,17
13.143828366231073,74.33355773934527,13
13.71746462846884,74.41344882012274,1
13.287167107809289,75.68511262999561,1
13.59669542433956,75.41628986434783,17
12.198587608446854,74.85960665887845,18
12.56214544886343,74.14448092472865,17
13.182617916399009,75.80721122832543,12
13.654147087441721,74.70183922378206,6
13.225220213453287,74.9237904882341,7
12.386887957313068,75.25596688455573,17
12.68267133259056,73.81855239673003,16
13.06670221829407,74.47998133408419,1
12.817670239184627,74.76596262998314,11
12.500613771140815,74.86535985585571,10
12.754872778327785,74.14819657896517,1
12.892781990620211,74.96316883065714,11
12.357539347261211,74.81687020196927,3
13.392254536268368,75.63365882451296,16
12.68019258872048,75.30014539450285,1
12.863711886844603,74.66537210636233,7
13.417526351861994,74.70196525652433,11
12.837500666947022,75.30724838516144,17
13.390179414220794,74.94181214432523,19
12.385399569541637,74.11443329465688,14
13.116477957308142,75.84689541764514,16
13.319661177856977,74.30506565354234,17
12.485066000760476,76.0394847716997,14
12.810815203816798,75.01397746103981,9
12.82116220768471,74.4822793551637,13
13.004819608574854,73.6164836579406,2
13.137400808669884,75.18838223462419,8
12.444396900688846,74.0248447071904,4
12.869972570849342,74.9786472791841,5
13.69565908678729,75.76681635126118,15
13.426938395812403,74.23116056738493,2
13.29692192262192,75.1690277060365,9
12.803610201032685,74.39420019257105,8
13.964415412363563,75.36657476838445,11
13.414907094253131,74.8329113399774,13
12.918709433964716,74.79046830107322,7
13.010205357795352,75.40364415573761,19
12.67057517263048,75.11264622057512,15
13.096685845579152,74.39765548073775,12
13.196537516863458,75.69355671087715,13
13.25130404227355,74.03208675799023,1
12.809658053904776,74.9378485478238,8
12.163150331186165,74.38856765455535,15
13.020894173089912,74.05638764622107,14
13.253396752965303,74.23290949510013,8
12.410723329822401,74.77538024007968,3
12.854583711002315,74.97486338207428,12
13.570732912620198,75.32946591559971,15
12.298262470964978,75.53801825469684,16
12.758132825105768,74.93884357355202,7
13.643569573969176,74.5784033605646,18
12.978857677056885,75.3195086535023,13
12.63699408587988,74.49267925787888,6
12.896484203444796,74.00219273548433,2
13.312958566139141,75.26950575622133,2
12.798247232408121,75.46195592590675,19
13.198791057469538,74.38909417596312,6
13.017495079337873,75.78041158174949,10
13.05853920517432,75.09152615941794,17
13.230770755504066,75.01698098898244,19
12.752585958513354,74.54165695059953,16
12.427744623563857,75.30864438412178,18
13.137197802723552,74.0378109364286,19
12.833797943611616,74.63010477721164,2
12.675944387043309,74.43341838201889,3
13.163192644654025,74.1455336249263,15
13.538673540596848,75.23149372765782,15
12.822710808490609,74.97056923829544,12
12.904224769279056,75.20234575259708,13
12.309116390436811,74.66084999553824,2
12.788652695794065,75.29253977598654,18
13.010645223425426,74.8385708781576,15
12.889777950656132,74.56392683301377,18
12.718922083572949,74.48055561721782,13
13.262920835066783,73.80854811668756,6
12.929003839289145,75.38218565170847,8
14.194401559190826,75.32545258446737,16
13.003859632428052,76.26368444910909,3
11.526748573654778,74.63269014767144,17
