lat,lon,ports_count
9.867249221590546,76.5280774429631,8
10.127198792179632,75.57726174101546,10
9.674225788633175,76.35414453276168,10
9.994170521947437,76.50378257894528,11
10.103927509502308,76.30259813990492,1
9.60137711507048,75.88690920996412,16
9.692359218283297,75.93628585802304,16
10.420723110198672,76.02281934321645,6
9.713044947973396,76.02955811402771,19
9.857547578610445,76.08594090101604,2
9.853806967631533,76.00626625741526,17
9.924479926834762,76.15073040729558,17
9.77778931853781,76.19963849738042,17
9.733358828776481,76.34191448070821,11
10.548991737107317,76.09747958278633,3
9.753316744266005,75.7876798869231,13
9.975603593432764,76.30536050570561,4
9.770229659649235,75.88291823681568,16
9.921598650615218,76.15764866911552,2
10.216155165434078,76.00951089728999,16
9.802093579671086,76.24373244070959,6
9.67142246669149,76.06656680092894,3
9.917705905663249,76.79348316721946,4
10.563806267070415,76.36143435844684,17
9.284571735236717,76.08503121446671,5
10.318002496027487,75.85122064687414,14
9.59980794875132,76.3986437939512,3
9.692571344304254,75.99120200800502,6
9.910021982548912,75.67815192150213,1
9.927413173135509,76.05803055674644,8
10.258474697015572,76.11281581229125,1
9.493495995653547,76.18408479359046,10
10.168400522797675,76.668082877167,3
9.963087431672657,76.26630736582392,13
10.03961682562264,76.24379594750255,19
9.887504118184275,76.2818451741838,15
9.340791579586826,76.14324915138369,9
10.149817378715076,76.19303341715506,2
9.550309531826677,76.21571961001486,17
9.76266114430649,76.08800863692159,8
10.169886551365499,76.37457212734842,2
9.554791943717069,76.21809659742938,6
9.765245133767412,76.31501021957615,18
10.280353715892755,75.96724646659155,13
9.877307683405602,76.22746731301191,1
9.93324915987083,76.5066482953919,10
9.792473570723857,76.23566753813485,3
9.775517569827059,76.66865717901739,9
10.108974156750476,76.45072763723371,13
9.724831982742622,76.27360298408831,5
9.92037564982903,76.2394937642389,6
10.29636078045824,76.05993988490988,9
9.795029545592852,76.65300051522937,12
9.601494740086192,76.53408820653276,17
10.17856900976027,76.35280043566195,11
8.674218612090232,77.7880207094034,7
8.40577926146287,78.17914685015242,14
8.855032647684578,78.22139520394313,2
8.952651597475358,78.27025828725175,4
8.81563451232546,77.96892465657578,16
8.781781018765795,78.46197143460094,15
9.171671525772899,77.5751544422579,19
9.205236131035882,77.93419388516925,11
9.067883531908063,78.71099318095885,2
8.883683719934185,78.10722988443052,9
8.824263847589032,78.38121002929526,6
8.536617714396513,78.14739761593302,16
8.323529277233725,78.53456971823627,9
9.142711478315954,78.05195229989458,19
8.82851407283536,78.15593287635105,1
9.647935860971629,78.31863188365672,10
8.654048752429427,78.48322185054964,15
8.906741139117283,77.63872652677861,18
9.055499452883787,78.22957775680054,19
8.636790987551482,77.88679333414532,6
8.73259184688305,78.08623633558734,10
8.751410807814315,77.96605073011308,17
8.698279875576572,77.53969238673625,18
8.89972140324386,78.36445316214336,17
8.813709748588717,77.77197802790705,5
8.29086061256325,78.08265655411088,10
8.827560279478314,78.07320541264649,2
8.893462778739387,77.90117540145759,18
8.789837294040897,78.2596977601034,10
9.211719497725392,78.00864076914226,17
8.886988758180774,77.92114870721898,17
8.805886193502623,77.736156115686,18
9.027363245745162,77.8687269880543,3
9.366620129609576,78.20564865379131,1
8.764167318191411,77.60031995894309,8
9.063424970373742,78.51949979579845,17
9.259726416223893,78.06198731377032,3
8.742311611687239,77.88308524826,3
8.506870410785151,78.24878304878256,18
8.909578905100098,77.9954884188496,17
9.136830701720761,78.32251073280996,13
8.728668371619944,77.83436289325107,15
9.073907105657545,77.8524957777754,18
8.585155479736352,78.24894862683634,11
8.738245979302496,78.39954194765171,10
8.776900516953729,78.14886507926782,9
8.765200095548524,78.1576842908458,19
8.585120771616678,77.89147215250414,8
8.716150921980455,77.9711146191813,16
8.308182732335549,77.93570053247558,8
8.973241475653834,78.42384379632922,17
8.8090318330166,78.44767765574039,6
9.087451470345897,78.23010277622284,15
8.777615187265091,78.60271415109291,3
8.35041301733715,78.25455050941162,1
8.87975111735947,78.39565382830945,5
8.634444737516384,78.04526989271585,18
9.067261307321953,78.06064351567454,6
8.74706981452045,78.06088546521235,14
9.303800067611647,77.86589144408143,13
8.576456679150459,77.98978879700942,6
8.86156881502593,78.18226110240248,1
8.949654162888981,77.95025686048498,19
8.717421592796539,78.23908540584655,15
8.466750468629126,77.91484562185173,11
8.749943459318184,77.90332496559992,19
8.345263128952357,78.10318221749223,12
8.625386022612794,77.58940777746398,1
8.755470519763154,78.36979524452354,16
9.050210196868653,78.27654161330662,15
8.869904021695607,78.30402545885066,19
8.698989265585936,78.2859640651159,4
8.683593602108594,78.07132486056835,5
8.6622725652058,78.16100592945403,16
9.029896682224901,78.19744245001205,18
8.428853145088945,77.73721563903787,12
8.588282225665928,78.1504121978166,6
8.427640809033479,78.00572549501533,1
8.946409008211125,78.56171912293343,10
9.17856379030911,78.05207665330225,11
8.94349330075835,78.0685646088849,1
8.961548313659584,77.79487485556189,16
8.668702588000006,78.00221230028185,4
8.921963223579468,77.57143235581638,9
8.612253550392925,78.56478818738086,19
8.656244510573522,78.24591525753429,11
8.790590750091772,78.00824986377896,12
8.810551888677674,78.22603682484296,5
9.248078956169277,77.85983568198017,14
9.016627434633445,78.05460291744751,16
8.828944006289648,77.8229012556599,12
9.22736047746608,77.71730221403239,7
9.400827133655676,78.29107851882395,14
8.804987719549224,78.073731279297,18
8.895731926080556,77.66771724008326,7
8.490351128448792,77.8930528280391,5
8.841309238535036,78.42632552139851,6
8.630466424503135,77.91910620458441,10
8.328450733562024,78.25550001233033,2
9.047407932811486,77.91596493207231,1
8.82658896790876,78.16091847172869,17
8.582720260662022,78.23112446005653,9
8.343132419687626,77.93469766090165,13
8.647791859427276,78.066550540832,9
8.631464298499338,78.17703939295018,12
8.772367324517667,77.95805607836385,14
8.364215924611713,78.04766489665028,15
8.907373347969672,77.86409420164263,8
8.960351151021525,78.12615925566156,12
8.474488432153052,78.36903072959058,12
8.376313306722277,77.8091312388981,1
9.053620366927921,77.92355353300914,14
8.76275607648996,77.5890253751305,18
8.959910336750058,78.22795685628022,4
8.82762005241653,77.70017591186408,8
8.777943180855692,78.22558710489791,8
9.058711271838154,78.24262329530504,4
9.010103561794145,78.32747621842589,8
8.896178158933138,78.19219937638381,2
8.91331676930533,77.72270537669083,17
8.69147914496608,78.06692277990993,12
8.93858303744693,78.14897322502068,13
9.188371410806104,78.23318938743434,9
9.055979922009678,78.24267397257695,19
8.331949638264758,77.99317314248565,15
8.91295547916332,78.07289157520246,19
8.933501462264779,78.07533357206785,14
9.083182047279996,77.7834598581654,5
9.109511841996815,77.85831564367417,7
8.923905917639528,78.08198158308947,12
8.490344082972397,77.89047012666151,4
8.77179001057163,77.73431884077942,1
8.601577681448983,77.7202215131039,7
8.508539256679748,78.27376008664541,3
9.149209919531556,78.18866717396894,10
8.684013797350524,78.13701991316978,12
9.297336553472839,78.01822493825107,8
8.703836100363624,77.95452434918782,15
8.621439105020961,77.59593584022382,9
8.950458099172005,78.24845189956527,6
8.780360989308818,77.99826506616434,16
8.869424867172393,78.25538332694573,7
8.665205655358202,77.86554783233235,15
8.66516683995671,78.51188536333433,7
8.677667672035827,78.14686295578109,8
8.539454962635777,78.06976922928158,14
9.041580237440295,77.84514630232195,16
8.851457448661,78.14131517164361,16
8.838365914140088,78.25413281941724,1
8.966533651079345,77.53974957144696,5
8.889257033504448,78.06629118268387,2
9.366024332413858,78.07032853035463,12
8.906636846124545,78.21284059138384,10
8.28708876443418,77.68064393101965,2
8.676528087700603,78.30002941031522,14
8.566927624708049,78.28420528479795,10
8.91690285767573,78.29371319423929,7
8.696641840582833,77.93461052048525,15
8.92527158433695,78.38057513789825,5
8.629049875455753,77.89677120453965,7
8.848524558338077,77.57163713582676,14
8.668261387073338,78.17771061020412,5
8.715144725576177,78.08470785612948,13
8.856427316097083,78.40500453042092,2
8.912820168792953,77.8414195619949,3
9.157159292768254,78.01360668930006,16
9.082809585366864,77.99104988937903,10
9.03580358877931,78.3008264861014,8
8.907937256489433,77.82890921631753,6
8.677979614552132,78.41832758086812,10
8.955512981960727,77.9161509035753,1
9.098500563981238,77.98932694834697,14
9.098656991849204,78.1104735203296,19
8.804041016091352,77.84634822176568,17
8.714077981001806,78.19789032224615,14
8.997999631422294,78.16569936166049,4
8.191121523805892,77.9450936261557,12
9.199172654924507,78.1712894581795,18
9.106993963917645,78.17825947181292,16
8.72992637338839,78.2428077716994,11
8.717171208806265,78.3753119701844,19
9.319006874874306,78.204271113655,10
8.541357415993755,78.22121065069058,11
8.734507721387606,77.82417693246117,17
9.23803801016165,77.71661048459143,6
8.531718460729115,77.96178919419752,11
8.840420637106705,78.18185322804095,1
8.740272225852856,78.20380038773511,13
9.31510994692815,77.4685870629903,16
8.664227222420667,78.13295873864139,11
8.460796224052634,78.3814978972746,4
8.860496631098984,78.66490096046701,3
8.664245326839811,78.46030211034568,16
8.949307003866174,77.96963752770755,5
8.90843730124973,77.95503104535999,3
8.507571373457811,78.2229408317164,2
9.259968120062512,78.30223027167628,18
8.647334976589372,78.38084277982679,16
8.674035515437732,78.24938630586928,4
8.94442575036115,77.79371147515906,19
9.20822615088524,77.7520751844609,10
8.478499206561896,78.4647612748096,7
8.684418446035435,78.05868552375483,6
9.039239062891651,77.85782440821798,8
8.656829867560644,77.81691510134675,12
8.839333604706377,77.96425854388646,7
8.696570100472886,78.49846906455615,11
8.923698320583803,78.03913994911575,5
13.392131524178572,80.4976481981757,1
13.102565919793214,80.09154820375055,10
12.468278995198938,80.37821185778934,14
12.715018419761718,80.04954419808142,6
12.629804597090404,80.2279503892125,19
13.25046585519173,80.29696737571446,7
13.053307941728162,80.22598662556501,13
12.937239492812827,80.35834597295305,18
13.076294029168912,80.3800068948048,11
13.539093932303267,80.17232200694865,3
13.026358218498,80.16244928497441,18
13.182177820933692,80.61579675196798,7
13.257595289612688,80.24068139696791,19
12.796473443853825,80.37404225293554,10
13.241159939006845,79.95704404320604,7
13.329935330060756,80.74909499824938,2
13.35001354926825,80.41416941245281,14
13.063474041810318,79.79413903511264,14
13.334191663934662,80.04718472962631,3
13.22274839059143,80.12009756005348,9
13.116970065350793,80.727524243937,15
13.328940138590525,80.93109600202422,6
13.536071308143043,80.43290222553351,12
13.330833174770936,80.57395086115082,14
13.081420044516342,80.61213859932465,16
12.977950796095644,80.0247123173545,8
13.23180151614409,80.28182151362145,10
13.138570822034973,80.27811688454918,4
13.380651350250728,80.6455676883882,3
12.862363602068898,80.82415558877622,3
13.359259316813029,80.85413678847148,7
12.751084225866572,80.42473181127797,3
13.05622065875355,80.39660114851749,10
13.2458149650525,80.18913093121999,5
13.071912538808304,80.31495811771997,14
13.209710540789638,80.56649124890211,10
13.446416182743791,80.53830424416432,9
12.958205058240953,80.43778633016632,6
12.749017368926236,80.0889727026883,3
12.816262212413452,80.78399026203714,11
13.07781285760561,80.4181345550803,3
13.411471539523925,80.35024982580268,6
13.021543305261883,80.5246891554009,16
13.638983038007241,80.14078097626711,6
12.782173587172146,80.11670774572536,7
12.662829691713775,80.20818543805667,9
13.158585352319173,80.04771407754049,11
12.958317816519141,80.32927491010723,13
12.911872303935091,79.7913080457542,14
13.105322108879138,80.18053572884634,3
12.791944346730666,79.80799301877178,6
13.236363708597715,80.2355477920086,14
13.148876450036097,80.2465225725562,10
13.01050132676288,80.5930675287669,14
13.152733775882483,80.37167736978853,16
13.578071648153843,80.10569210060271,12
13.038510508100506,80.2031924520682,17
12.97732103542301,80.65804136286793,11
13.267933037210106,80.02759008694109,5
12.934158156915368,80.83440242635321,11
13.220331340726862,80.40511667690556,19
13.305347471465085,79.975990834125,19
13.449891562917003,80.0409360538548,16
13.019789956802045,80.50791013377997,8
12.769997483307955,80.48457862657445,8
13.035725893607419,80.40751754826927,19
13.144174231607488,80.32890049277584,5
12.945616585245,80.2739628553777,14
13.133007847527113,80.10523173121061,18
13.53571492392914,80.39714793290976,4
12.957295612537342,80.70446970730846,4
12.897846562575031,80.29240748119547,7
13.33460976427651,80.36558803522797,12
12.790244132857415,80.55652600112937,13
13.103226023432681,80.1697528235845,12
12.969063320851737,80.40298779995479,14
12.686663638861258,80.49993070626881,10
13.064299871365032,80.11644325717889,12
12.943076972542425,79.97531883976939,8
13.2266594325107,80.24338338184045,5
13.149970094949317,80.51377969095809,11
13.143849837312743,79.9328380189875,16
12.862872197424355,80.36054610833658,8
12.95860671613772,80.25352007181823,13
13.162820479733323,80.24408745983638,3
12.877746181025222,80.3753853667092,9
13.090413901618351,79.87598256250683,8
13.187465536557132,80.59776182414335,10
13.2872294595092,80.07728372801905,15
12.964899289051091,80.39076886502782,14
13.002004957780983,80.47565306878334,19
13.149060451625465,80.66525242644515,18
12.916841215409029,80.29140092901703,18
12.75422561441512,79.9344908895039,8
13.188368780551663,79.902292615266,9
13.034585505720177,80.61868815149795,8
13.233966803951544,80.16017779774741,8
12.956926478532058,80.20557873409163,4
13.121833482934171,80.01778581206683,13
12.648984925262962,80.20381106277051,3
13.251942188809183,80.73595946691886,16
12.965810161604496,80.3081402457789,19
13.065194100901772,80.09804512829606,17
13.0618450403325,80.56221503894103,13
13.01309663352824,79.6768140884218,12
13.11612906993267,80.29759121662521,8
13.10336922704574,80.21098766550048,9
13.154808533364738,80.23115198738137,15
12.785441268288318,79.9406629201361,4
13.292881375446656,80.2633414548425,16
13.068984011487286,80.20010594995044,13
13.18512206036192,80.06096345964536,6
13.067734456865535,80.19928131752705,8
12.833623402893222,79.81560775592251,15
13.732837158628184,80.84399078198624,2
13.131493585822495,79.44325424708063,1
12.705557814639201,80.26297597699171,10
13.076993822930216,80.2586122759911,9
13.00192281732256,80.15772016594559,8
13.05943779128688,80.24031923891097,14
12.69096455860524,80.45885276432026,1
13.107489269486257,79.985586767528,10
12.881841266578135,79.85623564304841,4
13.468924646163561,80.16674303633697,18
13.073286352199808,79.6200739098186,9
13.279726870792596,80.0809784866035,11
13.321029679655359,80.16487126232198,14
13.211606026718643,80.32293638066459,19
13.140592514033266,80.62280894803104,9
13.374450346294433,80.37444874639839,5
12.944580606552373,80.38580201459833,18
13.287088820607751,80.11840734436021,3
12.996096562372069,80.14736195534981,4
13.122784417026102,80.15327652554227,15
12.797496152156926,80.26795520690956,7
12.774029095778337,80.18919882910113,3
13.081077116609832,80.38056780587212,12
13.367941263436013,80.4548023475692,10
13.049320921994655,80.61977080233198,2
13.522457153566195,80.36890828999034,12
13.199366073017867,80.3807050384547,6
13.057931092568206,80.58950951182318,4
13.470370846196953,80.48015412416335,2
13.427242769398891,80.21021666838524,7
12.759557537490592,80.03927436402678,14
13.09045545517793,80.18024560010542,4
13.228284360818773,80.09301121137035,3
13.280179172017498,80.3295506090311,13
13.252241055697219,80.42214275217266,18
13.058793593409609,80.19843673358699,2
13.022365840085019,80.2083817815661,11
13.073715182125694,79.6372780841251,7
12.912593980680247,80.15756108062287,4
12.758903034544325,81.08425626136099,14
13.229355868632261,80.5805617486089,15
13.243998007764956,80.6327662514407,11
13.539059422281927,80.42157194889379,3
12.952347523206564,80.53175295070577,8
13.191434999804825,80.21392072018901,12
13.036413650119139,80.09679262563198,14
13.06356105360902,80.67172089111297,5
12.942125050622932,80.02707369822475,14
13.112025374512623,80.42260880165448,12
13.44606480229064,80.74558554955141,3
12.992217280819185,80.54164169607152,13
13.201292446880368,80.23568109105156,3
12.95098281027075,80.61954055580573,1
12.734203699647813,80.3541920314757,13
13.061018344174032,80.2665538011566,14
13.578511166164512,80.48515808999646,18
12.8961132145762,80.07981593118495,11
12.85837550043857,79.94002570801527,7
12.881115277432157,80.24143405263318,3
13.551768679160865,80.13665703436567,1
13.376340858416235,79.93595607557923,17
13.258427716084366,80.30786365158961,12
13.43857472637644,80.16463038576738,17
13.326659084870874,80.06183884850742,6
13.072941140064923,80.29591586867733,9
12.987471124884692,80.06302427581045,17
13.357166790763731,80.59018383889118,7
13.127869517163504,80.74489962065313,18
12.870818203432908,80.47539938956685,2
13.231020534733892,80.19312074530416,9
13.020136314918389,80.40247591100989,18
13.377672543834416,80.1327355567759,15
12.858070653189634,80.46659089884736,18
13.242015848415939,80.48049714431006,12
13.140043999763465,80.49671536222877,5
13.145686856977,80.20781730484352,5
13.169513087793147,80.4768311066719,9
13.051960267750259,80.4228932233082,17
13.225330323330326,80.36590792769105,5
13.17030483178467,80.32248048923041,3
13.12880781443677,80.03199435795558,19
13.401602850646121,80.40409245994118,2
12.764197190786561,80.22990210336765,4
13.246678928220845,79.97924832789853,18
13.155268653253518,80.12335625520741,19
13.225456422178675,80.40780206829143,3
13.250607228200714,80.17944719423535,8
13.264975369080723,80.15678669509866,8
13.003736482915214,79.78019440623765,12
12.93707175127559,80.5727759954913,17
13.217936728138941,80.02437092195004,7
13.468878727685606,80.31490400041835,17
13.04829029629896,80.18267085089465,2
12.846855306097645,80.36635931151541,5
13.35798297750723,80.43676624450053,2
13.323822528228222,80.19454758594111,12
13.383782342617183,79.98366988553396,5
13.168649530102352,80.14657817159882,2
13.633014649241032,80.16237977626703,10
13.245520696879472,80.41251153310115,2
13.390770729110223,80.31807225466306,13
13.312324083814636,80.63855380528375,3
12.696793365093956,80.14288046306123,5
13.320997934524119,80.4037707070574,7
13.370185361434595,80.14955322012386,16
13.442097761569586,80.15458276957031,8
13.025950672301327,80.19888733279964,4
13.446868964057964,80.14265718777419,4
12.883377225771122,80.4225097712123,6
13.283616557650326,80.46817631032421,5
13.053660621758569,80.05274256700413,12
12.886132331592442,79.94373551649119,6
12.946728334625302,80.49146462102505,2
13.472722414104418,80.43875281708411,1
13.464435517870902,80.6942433932838,14
13.04839829708195,80.17550095228916,11
13.15529607176081,80.33844810091152,18
12.866633384443503,80.30539838091933,3
13.46335335991262,80.5745595418839,19
13.452191113674912,80.51985358858983,16
12.846079602004135,80.26481147729952,4
12.740559950820781,80.33375931614077,8
13.646143458932427,80.26310880616461,13
13.393815972533258,79.72547149711814,6
13.251911738092007,80.20032021760791,16
13.046995541173038,80.04932300041436,10
13.059798445996403,80.02357825295795,14
13.203717709098608,80.5056946306383,2
13.514558145513815,80.01860407732492,1
13.025800389504102,80.28562871229971,14
13.471288764187525,80.2267229835998,16
13.009209230610438,80.0868930181342,15
12.831787695086149,80.35060966455025,12
13.19723078234962,80.7396311496499,19
13.383026981828342,79.97900438543111,17
13.42815612939954,80.72482628516521,15
12.922984317004238,80.1801596333305,8
13.575039783204664,80.94875934515949,19
12.944741885153354,80.22020217594414,10
13.294779796442354,80.28278423283915,9
12.89881544819976,79.66783638446402,18
13.280715526111598,80.65579315395647,3
13.155044365485711,80.19397004923432,18
13.141829220648791,80.12768394128166,13
13.41431930028705,80.54366760195559,2
13.377724454076318,80.88424492700132,4
13.366098705930678,80.5297553248874,7
12.671789848200879,79.96699936179698,12
13.188261887950913,80.18060984192124,15
13.539774048189269,79.80838137753564,16
13.07161760331348,80.48983810179742,8
13.597215777964104,80.24488020267545,13
13.440123663619596,80.25371360198558,1
13.093561598388424,80.45818220278913,5
13.124901227353272,80.50688916286994,19
12.6848607351349,80.07870111007183,7
13.206226965307964,80.24889903654706,4
12.953416576919556,79.80528761761174,5
12.807825874242015,80.37460412584012,9
13.579131844045111,80.30670592740765,19
13.000732379241695,79.96304291512375,1
13.698299034487793,79.8626133554938,11
12.750338105766422,80.3499557087634,4
12.77150689794068,80.1676114317234,18
13.307368782667938,80.41154086728751,7
13.369562563866825,79.99658595877092,19
13.730512903307059,80.47746973962361,6
13.03426744293018,80.32060287736981,12
13.15604373050231,80.14647673071677,16
13.52320689244463,80.29768628995528,14
13.117924621233602,80.16124475806426,4
13.287522784616643,80.01787192688609,13
12.76499517084486,79.99338986315527,11
13.488931325532675,80.81626948126235,16
13.96300036943643,80.80183017390672,11
13.004598525217991,80.12525594792821,6
13.913840742149139,80.25396588581584,10
13.49297184857934,80.7488809391344,7
13.45354931646131,80.32926757166862,14
13.258628587198812,80.65705888727047,1
13.23552209515183,80.84718261091788,12
13.33322704355269,80.35462502484243,11
13.270777945998528,80.40835487220711,12
12.615487538858838,80.6285522045091,12
13.26717032219335,80.24602612838319,12
13.66733447516868,80.6857620679395,16
13.363853596075648,80.33583867279441,15
12.833242812942954,80.90869243968937,11
13.106061452763562,80.30974116903103,3
13.525800395254153,80.514170837445,2
13.317290451623133,80.26093749770497,12
13.521199683841827,79.98240795817209,19
13.334750625464256,80.59748247176807,12
13.506606804021569,80.63053205486372,13
13.363774803461707,79.80000401330118,1
13.270338145375115,79.994286885664,7
13.384619872066374,80.40102763705477,5
12.587963877014047,80.24480748251612,11
13.020966036927842,80.51577746015232,13
13.419650917667697,79.7824766638128,5
12.782612037563124,80.80691659362384,8
13.482179360575591,80.16538881266088,19
13.231332774701288,80.31257763553683,17
12.952246085700699,80.37581433207079,17
13.228874406180957,80.72408234655754,16
12.942815561848697,79.93043195535559,8
13.393776362801818,80.33822181227902,12
13.543165083779712,79.98489199635522,4
13.18564781745953,80.55862878908438,5
13.6169418603795,80.21125916913597,7
13.40629121944353,80.41616156135845,6
13.368515738243447,80.20251146921505,7
13.353016616384833,80.83264950094797,11
13.093036721110334,80.11534118684206,11
13.226147188212325,80.44789698200768,1
13.249324144680957,79.74464146145303,15
13.219878799177236,80.45006927989353,4
13.094090040888904,79.91160239732412,19
13.117273435586977,80.75709986824162,10
12.774182492852969,80.13105203776972,6
12.89922346415185,80.05109729166527,8
13.090316342251313,80.3734785446067,3
12.867369648718991,79.964889605376,2
13.295956760669702,80.09064388732698,19
13.553550654415387,80.36085709476508,10
13.078656646804674,80.15727123029262,19
13.494924085020486,80.53570147987358,8
13.53400618384346,80.61362792476643,18
12.855794675598212,80.45674098483144,12
13.200245991360829,79.97389207599213,16
12.850825123880453,80.1055920708023,9
12.569081643516927,80.0333941594206,8
13.310287292883817,80.23203335340105,4
12.877260523075353,80.41041984291837,9
12.686886600646094,80.40046549678209,1
13.23901803289392,80.76503971662189,11
13.091403323036582,80.76541618143668,10
13.111130095659885,80.43457322297976,9
13.290309279501153,80.46781527263406,1
13.506322960127894,79.98842927466887,8
13.190180067739936,80.54819172064809,17
13.338636499299154,80.43217366337316,13
13.16818697342807,80.41469671946422,1
13.085432134325599,80.35146386760876,2
13.338239661158912,80.69610989288853,2
12.968380241586168,80.77918430083668,14
13.130370380624461,80.33625468322192,4
12.734739497711821,80.44995215266619,1
12.761377267256957,80.1540723860555,5
13.268288856427255,80.37275414462378,4
13.458353888540756,80.47239315843171,5
13.1583249465536,79.88019328650368,3
13.231350632856199,80.05899578682023,1
13.533313821351182,80.45963730475559,15
13.276931188143033,80.3641012446237,16
13.364760384089271,80.35272642722066,11
13.132050861071946,80.33112480374938,6
13.143711921241291,80.59249624254038,19
12.743026607789087,80.53994451454264,19
13.680629248743037,80.18759349719718,6
13.386358214120083,80.63043566767344,18
12.783178771479262,80.30118779356789,12
13.188410900413809,79.89184164828816,10
13.624173398133303,80.42187053626522,12
13.1026388663192,79.94364274868074,17
13.544579923108744,80.46143280838615,1
13.977687937518924,80.13463370273045,15
13.17977505584972,79.73535194868266,12
12.937606174369703,80.36347255848693,18
12.845384167324196,80.6964597070691,5
13.457370636909078,80.1698936992078,1
13.20773895909204,80.40359325350295,6
12.958668721679553,80.36351272516275,2
13.231045137557205,79.75614224563849,12
13.230956847888766,80.35657317257186,11
13.637607297368998,80.44573875179452,9
13.605309509645929,80.18945243676976,12
12.987057728703531,80.21251541797899,14
13.317642988989723,80.21607655149242,7
13.062616347202816,80.45348286557555,17
12.986076983644592,79.9569692650835,1
13.347111809535726,79.89421684498336,7
13.108015053810082,80.47343707278262,5
13.303708095887,80.0784699441323,5
12.9303662980815,80.53717564320253,9
13.562147721952975,80.3457743476674,4
13.151510869514128,80.13601371226808,1
12.788863253373425,80.01333964231716,8
13.400718724266456,79.46749222387615,1
13.573283495049456,80.14034920743839,10
13.219126620826936,80.31309365685914,7
13.347133427653947,80.36557856766963,6
13.051795425931184,79.8965759917504,3
12.757156352561342,80.13149527651771,10
13.310780778982025,80.63756928687474,7
13.204093999505847,80.86025838855022,8
13.395410414408333,80.47254209498526,2
13.019906448254206,80.30313518895593,8
13.121494603348832,79.9099087844363,10
13.177631952759414,80.30603014691418,14
13.298537406433658,80.1587292180756,5
12.92761308264812,80.70356476289875,13
17.286754603485207,82.09601026862462,7
16.75492762300124,82.71898098458664,2
17.150726160551425,82.62290872561495,7
16.82403041153302,82.3436589335087,4
16.412814596854467,82.08016032463848,19
17.213054076423376,82.33116790722178,11
17.173071595514724,81.96683931467152,12
17.35120671018098,82.3723126248856,17
16.61418903189332,81.73719760686689,11
17.021014719180954,82.00045948616464,9
16.92423221802736,82.36204103677531,18
17.2659803704303,82.61819525769614,18
16.632681859645235,82.36174370851761,8
16.916671728590202,82.19016637693304,11
17.00345939427245,82.02887596997977,19
17.16539849393,82.14209603894172,9
17.08366183809942,81.82818278146843,17
16.971925203517024,82.17074732886223,17
16.902278062079773,82.82064446897455,17
16.957758358746393,82.30179187147048,17
17.16800193610939,82.37431895705922,12
16.773586823277174,81.80508011524661,2
16.921453270379985,82.62130707005915,3
16.92150473882323,82.65027522028285,11
16.458396425111104,82.32375845041841,4
16.49096950454798,82.4235779055718,3
16.607154591792895,82.1028118631315,8
16.92670172612483,82.20096920320807,4
17.105222381269655,82.94338307164041,4
16.825705383808412,82.15305596272809,11
16.573813971795314,82.72756213920223,19
17.215978136250136,82.7834734644129,5
17.050093874429148,82.38058974962279,18
16.923775327477458,82.23988359007078,18
17.040855125422617,81.93877258837928,10
16.716273226181293,82.40472061723109,4
17.238023384108654,82.27377401213361,10
17.059699298477934,82.24345412104415,15
16.943095831427907,82.15066216481718,7
16.89493155457911,82.34528456412205,2
16.997827321558365,82.38683204132528,12
17.100629892850208,82.26165534895365,16
16.544329412832305,82.5642715802267,15
16.784360820504055,82.26525610713298,12
16.897262226063248,82.23247792117469,10
16.887235672133727,81.98902211986703,18
16.80200771265975,82.21753177473792,6
17.174389919324454,82.25369489925681,14
16.807387319357222,81.655623369171,5
16.712642668496915,82.39820723225341,12
16.862961510997994,82.4989247168741,15
17.35658542981281,82.81989887638017,9
16.983334592142587,82.03752544107216,13
16.859450801745833,82.24288286296753,2
16.897421853614862,82.38343584538273,17
16.541929711935673,82.25619912039706,6
16.93313843613869,82.08283150936823,19
17.039252962040322,81.90269964277711,9
17.089473900706654,82.28805165256279,6
16.940304763378002,82.57753936250229,11
16.793241957658193,82.27122376614079,13
17.206123206768645,82.25456192395008,17
16.886421917631623,82.36646913635168,6
16.734727172956536,82.4585153889921,16
16.78772513345059,82.35211335393389,12
16.895782837072804,81.96068577029017,17
16.906204553650845,82.38477698673535,2
16.844632248533244,82.11315673245667,15
17.057885331924172,82.09008048777983,3
16.958111896960308,82.00000319976937,19
17.200900360036833,82.24836297354456,2
16.99963556397327,82.1355241649098,12
16.890922340419138,82.1967120697884,13
16.853447563672567,82.02061701108126,1
16.880261147703855,82.49381774133924,17
16.71079510752401,82.17218320533009,8
16.920892569121847,82.08840917445595,9
17.09980384430567,81.84760022672164,2
17.174442372491953,82.69055395840809,12
17.024721020838292,81.88139538398187,18
17.82593435656056,82.3417441492615,18
17.060932972664265,82.43548012862729,19
16.546516641926317,82.17309785954765,5
17.083606925487977,82.37480263379288,14
17.262627716873336,82.39391633278098,16
16.913610765203277,82.48015625495027,6
16.61391380035898,82.42091159683797,11
16.527506775185422,82.19172058814446,3
16.95592343261634,82.1699349319331,5
16.72643744456829,82.78228216250778,17
16.927585781427904,82.54342363755379,18
16.886137385939083,82.09550318811388,10
17.346916988114728,82.35251441728686,16
17.189153142992993,82.36868489848399,13
16.838984751552598,82.26540966874627,14
16.87605580436423,82.70907917082553,9
17.212597415536226,82.24416303657763,5
17.009791963132052,82.2493939227951,3
17.059195650113555,82.47564985641492,15
