lat,lon,ships_count
18.875389614414605,72.05793725462509,10
17.89813158733957,72.25226924908426,2
18.81187906844258,72.32392006274239,6
18.23453159121163,71.84909812151577,8
18.477528895175748,73.90077476038579,19
19.52972056397855,72.56703103966714,11
20.502914053916264,73.11725447152119,12
19.355204376840682,72.28668377022768,9
17.923705244168335,71.16145702950634,2
19.400142401398128,73.04305162255228,8
20.076968337981086,71.0789705221222,11
18.451195386112555,72.73822935852307,4
18.879384549994374,71.56851646505046,10
19.013219375256277,74.58854839930773,16
18.293591518225984,73.62022644995724,8
19.583452390459474,72.89517841214433,4
18.891146666252997,73.9373360098892,10
19.377579199516326,72.03831562028084,12
18.20125703997811,73.28913144080308,14
18.60628752970893,72.97982939034684,16
19.650143222044996,73.0376180732003,18
18.664450163117408,73.94511815009609,12
20.554267466110065,73.45924289250182,18
18.640327432946858,73.05985129654252,7
19.202216253176697,71.31060130739453,7
19.83933174868578,71.93595833424848,9
17.72347084036027,72.68956195976385,1
17.415272069217302,72.88403513684898,6
17.626909316886916,71.78281664779347,6
20.136325693084466,74.97050900802057,12
18.503327668696798,74.16475464972821,12
21.302379357101426,73.34190648835323,10
18.49217716120835,72.86483317515537,6
19.16609617287733,72.60901192708896,17
20.387898957311087,71.94327338597998,19
20.805483599343212,72.86973246666697,18
20.85535321897276,73.03197728612847,6
20.087529607533828,71.68241548206653,19
19.921656273230315,73.1007587755204,10
19.533274254281064,72.66026685605772,8
22.077674461996587,70.88237229939003,13
22.53154558282647,70.3597358854971,10
22.691680635126602,69.24648229575519,1
21.410975477806236,69.52983539476986,1
24.348375758223632,68.63490727324871,15
22.882724067785798,68.87199319401864,16
22.747905928238026,70.34883849539112,12
24.460373784231876,69.25582189953715,6
23.64601414561143,71.62385600774418,6
22.518120310399986,70.06383088027823,12
23.14814706077734,68.7824589174064,15
22.96243658086117,68.9709874425392,4
24.30351577123635,70.94767272521328,4
22.849318218484765,69.93113775765184,2
21.70214641232761,70.89279534390187,12
21.310498303875235,69.67016081792974,7
24.32764521266602,69.49579111674684,9
22.29024677201363,71.00750263393094,9
23.60319049006998,69.22728036067427,8
23.064587087643545,70.44014872003332,14
22.62501069090957,69.80939475063877,1
22.766137324697187,70.7908510720382,12
24.42504009337658,71.63663558878223,2
21.696742914221186,69.64704008511909,13
22.652190292319666,69.50757207508319,4
23.815909184615332,70.59922755013362,18
21.84516949239837,69.02619676431723,19
24.185554526999827,71.45481891206504,16
23.803024744178263,71.30142029505083,14
23.244616116619103,69.10079232475562,8
22.547158786153158,68.57518766253378,12
21.72959046033444,68.9554805624294,9
23.636341304720663,68.96916732403679,6
25.473780441035498,70.72158450791947,18
23.131303282325174,71.39425328420147,2
21.35655913034129,70.71111359135695,8
23.411764841114074,69.78742700504519,14
23.774236674261076,70.30824862021937,6
22.173932811293657,69.21719977047547,10
22.419039266519544,70.98748724100781,8
22.32735959412834,70.38882604598427,17
22.52177251982268,70.69587800381481,12
22.84505319714976,69.3452178683262,17
22.225189002355847,69.84826253181822,13
21.887746032782996,70.65256582598309,19
23.156937847107514,71.29916160957126,12
22.83560416412267,69.45271021649627,16
22.607382406894864,70.70240671645374,5
23.074870745049363,69.35913538305074,16
21.6318418649974,71.90547439554395,6
23.236882630697085,69.62665776255473,11
22.625880619739394,70.5791546566469,17
23.215540521301502,70.14904865371027,14
23.359684194877072,72.34477280922444,6
24.01803615045756,70.20691144722211,11
23.09265897529002,69.53644957930888,12
23.960046947048895,70.57555586135176,13
22.710278172982918,70.55551678009783,4
22.75324023797202,69.85827712261695,7
22.91816464445869,69.0147107221947,2
23.69671241061039,69.52480102474868,6
23.56786316932062,70.79334905333043,6
23.121564691875616,68.42729594838943,18
21.89503819255593,69.77675869055285,8
23.55175325818969,70.8953775296351,8
22.224735828695326,69.91585340289996,8
22.175692345580252,71.95633912559747,8
21.975363419056084,68.42981478373122,1
22.92514816027817,69.13476891797251,2
24.09055186862362,67.91682957797249,12
22.13117551005781,71.79432151007077,15
24.51071835785668,69.14951156432353,4
23.818829200208214,68.2117708194445,3
21.68185814307444,69.44927261701712,14
22.65550233603951,68.74647180263038,8
22.063774759708274,69.45569359872513,13
23.598459911962145,70.03710632585042,19
22.110652987096632,70.72442899364239,5
21.54099247064944,69.84279795390016,13
22.70684680093662,70.0227616294012,1
24.052454666326632,69.47656429923688,16
22.8267353985417,68.6394715954753,2
23.358599477021013,68.33811378133069,7
23.393507987792336,69.67196279769728,6
21.638951966533032,70.07617580068889,5
22.190563285560813,69.60524693089637,4
23.005817768477836,68.37160570642479,2
22.49838051471015,70.18126008394135,10
24.53400909535474,71.46637439461388,5
21.894509844427198,69.89681813783997,18
22.181665907090434,69.47842248018152,10
23.261489833531773,69.94555536378083,15
22.43489599599504,69.0060581398932,9
20.397350660944813,68.94799078363347,11
24.741213106472436,70.40627267928517,17
22.033125152396163,70.8912893761291,9
23.504803450413625,69.86761148302502,16
21.87194794589826,68.22361145714581,6
22.22326858362531,70.31801403388218,11
21.539360297586885,71.86064395330371,17
22.33292593976323,69.78049165289654,4
22.420146364296304,69.83993880213691,15
22.880690890389594,69.21462982289745,1
22.664688041861197,70.43321859810406,1
21.702632155732555,69.39611488195484,9
22.528490154490466,70.91935170790174,12
24.302309600097328,69.40817750816336,4
24.19555149087063,70.30761232130706,13
23.41011832602322,69.95829017854639,7
23.596789322066154,71.39960045737837,8
24.85474052102181,70.36853144757825,13
23.514122893629647,71.24830658721243,11
23.579770874483795,70.09776115069945,9
21.591875276497813,69.84633372953715,16
21.998632494885676,69.9656283074183,10
22.970578714698917,69.30573171876053,11
22.273301997433176,70.47850190533349,12
22.101840241679145,69.37867749327687,14
22.205786856590976,70.10121673736606,19
21.718786422036985,70.76968176981752,12
22.287753962526153,71.42519401879925,18
23.30549199932981,70.1465740754785,17
24.616691533836217,70.77508635045943,3
23.717283964442256,70.66769897534273,1
23.57253993653549,69.65586061826112,19
21.538819954041436,71.89702310898176,4
23.107367034519815,69.48138201740895,16
22.939736087032575,70.08189516353461,12
23.26166698725606,71.30870777805859,13
22.675381277470287,71.28651241851894,17
24.4958690669132,70.01288835823209,8
23.04749796466804,70.89137507305657,13
23.135201019443187,69.7984248972008,5
21.233803797637833,69.56018899873085,18
22.90399188625011,68.9084898341934,15
24.03433341502757,70.65149322893136,12
23.500018047326932,70.74629883814161,17
21.059968154231203,69.4888996339999,15
22.5952924341684,70.24129003058671,2
24.558709520626703,72.38588958508474,6
22.864423351746627,71.03201407010563,17
23.290174384440014,69.18866445167903,16
24.45710835855857,70.90140605178705,17
22.860847272607785,69.19282439687439,9
23.711926873962113,67.39430351933078,5
23.370256289442526,69.98162907106048,1
23.562633977159354,71.40688131363369,6
23.34129409115012,71.25770316439325,14
22.507133109336692,70.33951165218339,17
22.596982203719598,69.5124435280751,19
22.230881437668508,70.43780471552138,1
21.52426179301674,69.75775584672019,1
24.12007691960898,69.53770987722763,13
23.00907467019309,70.95580198207502,14
24.074744164272012,69.52656779826047,6
24.408835407126183,71.01451290082846,6
23.04807573281859,69.46703263423257,1
21.817859781478436,71.8526427593406,14
22.82343066873278,68.52342900374339,3
22.39597075391319,69.13890760146589,10
21.21786458685051,69.86016903922871,19
22.54844398556401,68.21436048713075,19
22.935616509141937,67.68611247152035,19
22.42100804381181,68.22213314478046,4
22.30560942174366,69.7371197107201,19
21.85021776008034,69.7599609911043,10
23.17632993351885,70.29969953310957,2
24.682342354894615,69.8226986664013,4
24.150761499246034,70.26956481805976,6
23.58826419918827,69.59480522700544,7
23.60786820703794,70.64333418172451,16
22.880621170166787,70.53487900285617,7
21.375938138641665,69.70597664212823,18
22.66751147948537,70.47971029120515,19
22.127650081401065,69.8284186576462,9
23.13922707441079,68.6299066761462,10
24.10989323354488,70.81404697724436,13
24.776068631223616,69.18386555806141,18
23.05815892806248,70.80444155962759,16
21.49955929654038,70.29162409490532,17
23.05640844514578,69.92392992188459,13
23.080870546622045,68.31070594409402,12
23.61095948347358,71.38577100167299,10
22.982724004639252,69.67319752478132,1
23.059866446564612,70.57110722844003,8
22.431145317901645,69.8974232889663,18
22.71928821520201,69.75570819799385,2
23.461909184133663,70.1735270545573,16
21.19236465547085,70.02391505509766,12
22.71444029090256,69.75970648884179,9
23.61910997119632,69.95021689724906,3
24.47665604690498,70.38435819064453,4
22.641497200282785,70.44803725908247,2
24.06683280274141,70.03902149146954,8
24.52102146087615,70.558843290833,10
22.65315583904359,69.61833717600122,16
22.497612320451363,72.0023977428968,11
22.836132976917266,71.337029747207,18
22.926243393443215,70.68619869534845,14
23.981740401069967,68.25257755554665,8
22.303647338441365,70.54541722496948,15
24.384258892494923,69.69702662542416,17
22.279318202546403,69.11918734173159,18
21.862017572344193,69.67411355472566,6
23.47139949040281,69.21894873946353,14
24.107504385982285,70.45612278438355,3
23.160789932911623,71.4543946563069,7
23.391575958169646,70.7434259125361,15
24.758867514222782,72.48627271671063,16
24.12018750338177,68.60174881338213,16
23.02783287600425,69.5445687659778,8
22.611967805136256,69.15127732689191,7
23.985552979833248,71.10643148292387,6
23.7463555220833,69.80150467871931,2
23.376719014394073,70.17056457682953,13
22.70568768260586,70.57031697877575,12
22.93124932735985,68.69069003451693,15
22.86723239184375,69.4407859331155,9
22.720668094776833,70.89753935832812,2
22.458966677063614,69.50672088954288,17
23.23867877235347,68.45772132783817,5
22.41831623380759,69.18796340108418,11
23.159641253823022,69.74235875175526,19
21.110114091002856,70.15008446790048,7
22.460113248259265,69.93626802104453,2
23.988496280624645,69.44720394225132,16
22.18961369708196,70.84538209496363,12
23.532891764938828,69.88384515709429,15
22.26444462497023,70.18846122579814,1
23.698207091113897,69.49513962035041,13
22.732601947521314,71.3580462378162,6
22.697018056071244,69.64753200531382,13
23.048916330692315,70.06722357993394,18
21.790915729590473,70.93149949791419,3
23.874881736880816,70.25203803495397,1
24.173090097364163,70.22958072679373,15
22.67597165270454,68.22371004154304,13
23.47178375381139,70.6125715015245,5
23.70101961219085,70.05002824619214,13
22.917868202901534,70.48740859285529,5
22.00257756255392,70.16489174353195,19
24.434673918756662,69.49675819858942,18
22.64673046556408,70.80487644989464,10
22.45177870770757,70.17831395015192,8
24.474912738200533,68.83955215806138,15
23.54905289080058,71.17766544071155,4
23.231687068452214,68.71256839205128,2
22.126315402937703,70.8108363108255,6
23.7225236523919,71.33823859473719,3
25.60686674496777,69.00433410763307,7
23.792456897490684,69.8895143919359,10
23.44647964666331,69.80564657847924,6
23.648983516837486,69.8461259603372,16
22.704696200148312,71.64721451970976,2
22.696114343366165,69.01475301437459,17
22.684599064187406,69.72408965960891,13
22.482545040151813,71.35299024893958,1
22.682799620801585,69.70934605449477,6
22.678603526975973,69.15779825572015,5
22.77978394204928,70.23671321359278,13
22.75458977157791,70.72507648753631,18
23.21871067130873,69.64644312686653,12
23.07091371638706,70.49893155172678,7
23.15062620816053,68.7610464153329,15
24.370067807010034,68.81107562492326,3
23.06906081484486,69.60392234777264,16
24.989801893520703,70.53101567799256,1
23.317420585840352,70.68534818288657,16
22.597466368205446,68.93618555728774,12
24.2146249151423,70.65197863425932,19
22.92842545906262,70.14985633639131,8
20.845684263439285,69.20871577499382,12
22.996397172348335,68.7992304831793,15
22.77574174585044,70.2068408394139,2
24.4458926476595,71.1606069017489,17
22.19218998349967,70.03197018770017,7
22.700610663729556,69.15857123553438,13
24.14087543845441,68.31877994162852,1
23.35496767945176,71.37654176219975,6
22.84568885752418,70.93766554928779,13
22.31916290017427,70.27186916389444,11
23.31657115418753,71.33019457053892,10
22.973628971103558,70.20152718977823,16
22.308953661313524,69.52206674444409,17
22.35573811280492,70.49961902054518,17
22.266975096999428,69.25324689135898,4
22.10669994761251,69.10391696393214,5
23.840630383975103,70.69444639864655,14
23.719454022758395,70.77018289080767,10
23.842107010747213,68.85363554756132,14
23.004049593891672,68.88688208580233,1
22.78163409097986,69.59945527573029,11
22.798056101097796,69.3598256501383,18
23.918991415615498,70.42883988684883,16
21.361866960203756,70.04324485398904,18
22.53696250697832,71.04841563187294,8
22.201388935246023,70.28553195271058,10
24.223898791929567,69.4198808532955,10
22.570288228897592,68.2979840243022,5
21.527610048104204,70.16151038584945,10
23.201081278022112,68.46070470078735,18
22.666897224595477,69.40874028677125,6
22.498764073083535,69.350445899713,3
22.405971238946755,69.54241559660491,8
22.370463698755273,68.81556916606583,9
23.63770428337098,69.34725105270104,5
23.20140862990206,71.03131412060662,2
22.821830819932522,71.02883363881745,2
22.011585010838296,71.37924979791937,7
22.847996008950872,70.0091318731694,17
23.234565071840024,70.24409721600843,10
23.268789003433543,71.0445502759243,12
23.144795944692593,68.67640513875659,2
22.169666599855226,70.72506565603334,10
20.837141066667183,71.1721102510561,1
24.61965688404674,69.19993570656614,4
21.82132681330232,71.24437523104329,13
21.231537837199756,71.85194447227143,12
23.117464051703685,70.70006200345975,11
21.46233334709235,70.53505393179411,10
22.275681126282603,68.99220155578367,15
23.493965383227945,70.96228353613684,5
24.595418541626643,69.0769684126266,17
23.348760627445138,70.33276672237633,5
22.604756656210807,70.42398559659792,2
22.953722401033843,67.03337228921572,9
21.372272638542587,70.36522304518218,6
22.594323101751364,72.35932730783064,18
22.59519655646575,68.11732921995657,14
23.137995795923462,69.95149720538818,19
24.747970651424392,68.24759616093884,14
21.256884240140984,69.19527270507534,8
22.633090149582962,68.26320083066173,17
21.34984141040734,70.1435880942975,3
22.546972316074545,70.71424432293364,10
22.221858072993808,70.36876476949219,17
21.65508832324874,69.16283577748818,11
23.821782827476802,69.45154471906366,8
23.230082933465386,70.24504541747707,1
23.71627006668864,69.19096840887497,13
22.521511557799254,68.80408440233592,4
22.936355171797924,69.78478564590823,7
24.435176577094683,69.14976261165484,14
22.9975518244018,70.37040212552827,5
23.727160894243497,71.16882766028523,11
22.444289327554944,72.33782506243519,17
23.644415609027835,70.30426022092568,5
22.50597257617523,70.58137494653758,3
21.293219861546294,69.46061439103528,5
22.993175400871063,69.5163609032006,15
22.576727171656433,71.15565062188685,19
21.537696776542465,69.7513049798679,16
23.172343566505855,70.0656526407452,8
22.195826163542012,71.1006781031155,13
25.783377150616413,69.75823554530207,16
21.6820019899277,71.35037839391933,3
21.908367551794875,70.51572640244626,1
23.782595995983012,70.4098583538804,9
22.88028030742392,69.41662976763939,9
23.764282078335995,70.4582133955451,17
23.34235194850811,69.61385864692038,2
22.475923584861935,70.42246797057614,9
21.75881684622833,69.90835744081562,19
23.963974772655227,70.87012861388571,13
21.84039483296963,69.97140594448292,5
23.503015365047744,71.83407179521302,9
23.827098881531164,69.75200771944385,13
22.885773976373034,69.51888271417884,1
22.726267217880977,70.31150240812113,15
22.114646505805084,70.97008395024473,4
23.41646844503387,70.96308863634455,4
20.25866405202655,70.15010329996225,10
23.64415370515113,70.30518024472431,6
23.107528706878142,70.30648425163518,12
22.799465870252288,69.02991446773468,16
23.218072047197463,70.9216660975895,3
21.763799247261083,68.8679292110914,14
20.828306580731706,69.03160119179368,1
23.421717562958566,70.04952437606931,10
24.18489155496622,69.71212623926901,15
21.434538225256937,70.71654165943791,7
22.05276793070323,70.40261740540316,4
23.677092403724693,70.12438124836362,14
23.323000783952168,68.98701940362515,16
25.66679761067604,70.02390409437706,14
23.96809172194331,69.95273967779073,3
23.751882024703743,70.19996806321195,17
22.312590170004604,69.61296579511513,14
23.472325216751614,70.47053578419418,18
24.34587229622783,69.68809506606382,3
22.852048311434384,70.3862021186162,19
22.89450688363658,70.71644281667717,3
23.12721817394624,69.51886405121286,12
22.40195118667499,69.30505737683666,5
23.24206716271098,70.4287295408224,10
23.219574924448114,68.811010287357,9
24.33198777186259,71.00049827940286,1
22.829546801740367,70.00986635540528,13
23.607255691457155,69.89671743829147,3
22.856391246207153,70.49141432651611,19
23.57578349760402,70.43555906837989,11
22.774947389787293,70.00586626748101,16
23.516125688250685,70.79075476954172,6
23.655412246179605,69.39485052518478,3
22.04000948024797,70.64112084396426,19
23.99213787860354,69.02923887549784,6
22.85017035174678,70.45958409195862,8
22.577182974836465,69.70491403317973,13
22.36099269949698,68.82002254386772,12
23.268380250288416,70.23097853542994,10
22.99584047998683,69.96901615616434,3
23.333726466987518,68.61154704146608,4
23.35119870588663,68.09770101169624,1
23.54772618081516,69.86296254992425,13
25.498655704537754,71.45640336463164,4
23.035722581598666,70.28891350738532,11
22.338883952084686,69.398527086957,19
21.18216800089559,70.97368256411907,11
21.924214881628473,70.81650125608711,12
24.11181378567762,71.14442117019044,11
23.647932056095797,70.61550798790843,6
21.785012558136504,70.79731209080009,12
25.2177911968993,70.65799767791131,9
23.294088029895356,69.57024554732521,10
23.414285047892307,68.52644733453677,3
25.01980266194247,69.53097814378626,3
24.565510148745393,70.99444327930122,16
23.703023728248944,69.65709024751489,3
23.74629254674363,69.86908685400338,10
23.83050658655378,68.9507935601682,11
22.783129581459185,69.5040193850567,8
23.258113607789777,69.99181974989492,6
23.51688844466724,70.44330596007288,11
22.88589566505943,69.5872051295419,12
22.131122441256004,69.52431631694407,16
22.7604826388222,70.75795800863398,18
22.11086065288467,70.2927398737944,13
23.05793531378501,70.40380521867293,3
21.397588563194137,71.37548852746153,15
23.306934659456793,69.54543305043067,14
21.53185295398865,69.95588274656653,18
22.636874246006297,70.49604379698083,14
23.45369096703276,69.21564337450779,5
23.712032040361276,70.20614476442691,14
23.605123287995152,70.01997684753319,8
23.287760523026492,72.49956947041221,15
21.992654016277257,70.08988255149856,15
23.882547519380083,71.0412457890079,19
22.0132387719454,70.74694889246216,6
23.985118238408894,68.95909455717312,19
23.564934281733535,68.60605854583537,8
24.223011363265584,70.22231314482967,6
23.022381635614668,71.13160119593226,15
22.26311230351008,70.25912333760685,3
21.836612728256675,70.07096662361546,10
21.936578598884367,69.74432201234568,15
21.526902726253688,68.80843487806324,16
23.84780262524291,69.13553135416988,17
23.96067525772916,68.53991768004427,19
23.498329932731163,69.00725806079808,11
22.97026317913405,69.52659258631358,16
24.85486349281626,70.69841441936529,5
22.911666365332394,69.59943946528396,5
23.198825127329503,70.23006320699474,14
22.956933638003793,70.12170629005901,18
22.6955227401829,70.44914395193467,8
23.56787704084799,69.06866656163447,5
22.42985297971593,70.9532743436112,7
22.369479956136825,68.73354071354177,16
23.61332244686842,69.59696811785206,14
22.552152470093894,69.98118513300108,5
23.12013382526766,70.68413036333477,9
22.692804692212825,71.24137840199568,4
22.989603831596018,70.69122836811555,4
22.39403979338004,71.27432472171027,16
22.423470122525817,69.25374166344342,17
22.262241090370743,71.0713334320641,15
23.758997098875305,70.91679105692197,4
23.154696350826196,67.8433524486769,6
23.826695741414298,69.80158218049515,16
23.922847908089565,70.5418336810436,4
22.586077105577893,69.5361275210991,6
23.793426485949706,69.02275734493338,5
22.98729135025991,71.90275769614769,16
22.85719384506867,70.09993613587382,16
24.127130386994697,70.12456489073865,10
23.49839161653389,68.82190529661244,9
22.682818170442644,69.44887510378338,4
23.439913983973984,69.19194343356529,14
21.86085861304737,70.97107770712537,4
23.222581683025656,70.45417025883344,12
21.650367604227636,69.48649267647413,10
22.114040336718634,70.50445021479959,4
23.526175728442208,69.77183186883303,18
20.596778602315872,70.21104164618069,13
24.62226067316728,70.20678749846714,13
23.751043448634142,70.37824048943163,14
21.345320189759235,70.26968673105708,18
25.158648746023907,70.37894468604841,1
25.406693503237417,71.13022747943701,16
22.837557506909235,70.57650647776617,15
22.16615984176978,69.69678841354664,5
24.517673216782576,69.91184252861335,6
22.690588876303767,71.10715352919736,6
23.14493555703157,70.10118020945339,3
24.09556076053049,69.66338342437861,16
22.861839682586123,69.43197549208297,12
22.783051174715,70.24573429734963,4
21.854844520515304,69.23062887770898,1
22.432511213835785,71.15631588145088,4
22.76530713836954,69.06596348161862,1
21.8852931298688,71.33026095296748,8
21.96685776361156,69.7432927157148,5
23.03024118497959,69.0309363817351,2
21.335266268895236,70.17025816470884,12
22.2087532859408,69.14226475760714,17
24.75013459423732,70.03093458492724,7
22.689078217573936,69.4802108215606,11
22.576348932616533,70.85056594108218,4
22.685048748936644,70.12307464894387,5
22.6992628566911,68.93034925113292,6
23.517381982854545,69.46266711361659,11
23.45437953786002,70.63445252463382,1
22.64831742824193,71.15838289341143,10
22.807546319175852,69.95925267327908,11
24.18149580619105,69.06004309431799,17
21.640725720976775,70.9486326797658,8
22.94817618510615,70.63050730740403,13
23.12172188631611,71.1758856258723,18
22.300985425910795,70.26118820657918,16
22.896377056857833,69.5314627757828,2
22.179491185278305,70.46519963685603,5
23.57345216363135,70.29369630109743,18
21.79561401004606,69.48261367733856,3
23.956100296178054,70.17877472546266,17
22.934025358619397,69.82447670006016,16
22.59676952650966,70.6691840604853,6
22.095772610311155,70.4428062192839,19
23.92759201638872,69.05356774604692,7
22.41332407936944,68.9628196785751,18
21.949476296454964,69.9191699437838,14
23.946316987107306,70.02953735684139,6
22.186124767854807,70.68487909668265,8
22.91496591726996,70.4619735195057,15
23.736923398163537,71.31281707889147,15
23.14216184250286,69.57952588215211,15
24.557766391282975,69.52814253751552,16
22.24854466854109,69.13616739491945,1
22.810539797060233,70.67446640329757,11
22.880139673759086,70.01957696561436,5
23.559111457316597,68.33175683473452,5
24.159760815054284,70.1819488399371,6
23.06625485866583,70.23937315103537,2
22.876102552675743,69.87008775152694,6
21.665307318953122,70.26698936766257,14
23.101143070817024,68.90178787069685,11
22.414729991003192,71.47692865069003,4
23.55659267953889,70.34223348346833,9
22.631284229703773,68.40367100522924,3
22.783425751066936,69.9946926106029,16
21.685758786874786,70.3660481796869,11
21.369693124613715,68.99836113256926,4
24.67488833616525,70.4802672511121,1
23.11671551860875,71.5128330607078,16
23.36390192986755,69.42006784550543,19
22.17893453313552,70.38559482628295,16
23.787971246460753,70.18773873909298,11
23.625625906313925,70.87146099983114,8
22.27781552501947,69.90204228583828,1
22.046445107739153,69.03995503627432,9
22.340725084555455,70.81376402227724,12
22.9745456161636,69.09346546835187,8
23.150396302826202,71.62797524010365,17
23.034554607414787,70.50469241411365,10
24.168857097776183,69.46099653704617,7
22.356538834913547,70.99778645125564,19
22.022004208073973,69.99172986937221,6
23.00008911966664,69.80073499510537,19
21.476223665752148,69.38721756151202,18
23.626163748659557,68.30963890042135,15
23.088166938028515,70.54395331333015,2
22.695765763181047,68.53468591436415,14
22.645802414075774,69.28603510133377,10
23.81899620390911,70.38956009846525,16
23.790333141804677,69.54939123865404,7
22.77826532742798,70.14143668371186,8
23.532591941202092,68.90767421744532,10
23.777033415656305,69.68638656417589,15
23.30197360306224,70.14704713446237,8
22.815081482334147,69.14367473565785,13
23.34305093674154,71.51772712996772,12
22.06482202136356,69.42631847840734,8
23.063995012364533,71.24057510921432,15
22.790186369936368,69.84897500972818,12
22.649120938585877,68.58837199052678,11
21.44613108932291,68.97678927226391,19
22.075162023728815,70.15847136003825,14
22.562694658287157,70.92949817730258,18
23.80553526257488,71.59279941936283,13
23.25724114136359,70.11539685573396,4
23.84570682322511,68.94048062725487,17
24.118622044160116,70.25063657249027,19
23.296378230724546,69.25730679397586,9
23.12626406961227,70.35297245907509,7
22.12430540298331,69.15267290283501,1
24.78800413811598,68.11938678654717,7
21.723940335460828,71.1851700936579,7
23.106860679387644,69.79622494178926,7
23.749519103190845,70.04469430043493,8
23.762063819778206,70.89703123681556,16
21.96041981860461,71.69096203839831,3
22.622087297419167,70.64807258693406,13
22.280940705094103,70.09270145458325,10
21.217609193390583,70.41658558850192,18
23.117294067570466,69.73469526104202,7
22.35414614338402,70.03250294064067,5
24.35493405624021,70.13037727407327,7
23.553656994369806,69.29203726887718,17
23.037261755192695,70.0190562281901,4
22.574570420866216,70.33039166725354,16
23.10360446280711,70.465315207818,19
22.769713565675797,70.39359140418638,10
23.0625851980038,68.79487730373306,3
24.711472193748772,71.10633304833969,3
22.04171946018709,71.03165310470844,17
22.848222318216553,69.91346643260309,10
23.635749560272,70.40995782559489,17
22.639873242392756,69.80510160960235,17
24.42248765654753,70.67676189653032,4
23.610613237710655,69.26715533847997,6
22.35299862634734,71.20821453576183,12
23.183661832047484,70.63198685063617,17
22.365852139230977,70.652890412412,17
22.283007517081316,69.90545241121677,10
22.873821818261376,68.72864334556057,7
24.137385045711603,70.7955412301087,16
23.670900535806243,68.7583947985877,13
22.97968015415247,70.80637539420209,3
23.70306757532215,69.305085504851,2
23.241756839374247,68.57165621137246,16
21.94709627693724,70.00089973334218,6
22.86937614273052,71.06452049548457,6
22.93415636361668,69.13095662642318,13
23.685521303233365,71.43913116195534,7
22.490176549458113,70.59106648944761,5
22.178601881905305,70.14108357012928,7
22.959007738891874,69.6079381693848,2
22.419117946404903,69.67069238338468,17
22.708841702374727,70.3871505058758,13
22.927208384397986,70.76143677266715,16
22.65526025264799,69.46585340411312,2
23.866864468567535,69.2741380054437,5
24.272865595403978,69.80755586342032,18
23.77661966866239,71.25426580827161,7
21.40592255136062,68.90480049369718,11
22.42222370392835,71.0282298802685,11
22.839213092871024,70.03805184843382,17
21.33835406658493,68.51253477115725,16
22.21169745456565,69.58453083859088,13
22.827713027690706,70.54870126564624,5
22.595923326983844,71.62163255053669,16
23.007785159578027,68.80536454895659,16
21.75725447485074,67.46274117155026,16
22.585745884354846,68.82140246608786,14
23.13671877565392,71.01737395707985,6
23.009181324282384,68.38563246363842,2
23.402204219883096,71.34752850179144,14
23.34971692579778,71.09332805298573,16
22.63360372812125,70.17193261785648,13
23.10810699476761,69.43627122068767,15
22.280006214774467,70.04973456323543,12
22.75679451287544,70.5499786169261,9
22.049944275245263,70.41262881825277,18
23.95888198904863,71.56569343594309,14
22.753855129522343,69.76590779515615,4
23.957549101605256,68.8292413237393,8
23.2803464618196,68.67044736358109,8
22.202903964509392,68.49043785874676,16
23.225995939101367,70.17665103028204,10
23.728746438579062,69.78906816934979,17
22.930177287557736,70.02938914260484,1
23.066626417107116,69.51664641327443,18
22.50368842248043,69.0008498271496,10
23.021692903829614,70.5529022961647,4
23.214108369921927,67.78324249013838,1
22.479065767293342,69.27856398902163,4
22.028633656988312,70.70784114397155,4
24.159173449624873,69.18924541596726,4
23.543708455386266,70.35250787781865,17
22.507107705165755,69.27976681401718,9
23.19769153144225,69.58973961355274,19
21.66927919909431,70.51742846422432,13
21.22063612348068,68.84993651464318,4
23.97571977873002,70.67075049706871,5
23.20659602623539,70.04132844320299,13
22.957067777463845,71.13079498064113,16
23.209391484331658,70.18733497448207,5
25.903518493027732,69.03746204156859,8
23.78218575762079,71.55519497974711,16
22.059103760262673,69.11265134967806,1
21.487661247271706,69.79555952427945,6
23.949082187023475,70.86166803426559,11
23.770486268807005,68.30806500278473,16
23.517554690795397,71.29570208210248,5
22.268408872190545,68.96420413690632,16
23.326956850895577,69.59050052214619,7
22.348989348130882,70.2599721137779,19
23.596503697418864,69.96246472952313,1
23.884391216545108,70.7102584526054,9
22.51087451705342,68.55927318612605,18
24.018629145093882,70.65470621839545,13
23.10336715960644,70.72651814899618,15
23.442685891197787,70.9263032463213,3
21.821329972678278,68.56930530523023,10
23.20899305535941,68.67795828955389,9
22.391974051326798,69.69186191530734,13
23.427170108612756,68.77525679682756,16
24.320446402686137,68.37642889052695,3
23.260568188384717,69.65308234850094,15
22.189230584210136,70.21068222531198,17
23.56381948259983,72.5190815772652,14
23.361609871208945,70.49380763864112,7
24.852741571760276,71.57704299990984,16
23.228571164810848,69.96026402226379,8
22.473072507898337,70.50360939358056,4
23.69357710308174,69.8684760740205,15
22.885089734924964,72.4148108950452,5
23.072225890740597,69.38296822282385,13
22.164371572662002,69.50502312988013,6
22.889808668476928,70.71688661889058,5
23.02772422774139,70.1867256132754,17
22.88448619183681,69.6182541968706,7
22.46820137381226,70.86433943386434,6
23.259406217310765,69.962967551742,2
22.168874824842348,69.95662294529735,11
21.956904859528404,70.207524076776,7
23.638582553653798,68.4392913794389,8
