lat,lon,hotels_count
9.789460321130214,76.02893102834513,5
9.551988628097542,75.49849346857168,14
10.056056061287883,75.93297231216036,12
8.750238282030333,75.5412220840324,8
9.833268141381152,75.6236482224901,1
9.488322889949789,76.13420799376534,16
9.552685408010653,76.90932799564516,8
9.749376591797347,77.15172571404247,5
8.708511330507877,76.62564982738883,3
9.30124728149827,75.67632268968292,13
10.206325747890071,76.24027652314187,5
8.908052151816369,75.57348453985755,3
9.618237202722902,76.38005476907954,14
9.614417632572138,76.63715264681646,6
9.670040578707393,77.04017468152868,7
7.778642412769381,76.45645802218196,6
10.555647255783104,76.03423435024318,14
8.847429656777061,76.4817856296651,4
10.474771900445406,75.98373739237884,19
8.835691174707303,76.08575441370057,10
9.794673029717787,76.85503309996177,13
9.19873148018634,76.60892729334368,12
8.929847887229766,76.16613292317214,14
11.350571648145479,76.14968218437936,13
9.329198574276795,75.88060854994728,19
8.502213291851366,77.22430241549336,9
10.504007809302463,77.05391786889953,16
10.086211827895083,77.10631461195209,9
10.591277824921672,76.19288117023306,6
8.562860392569043,76.52807732360829,14
8.868491490116877,76.55102521277176,7
9.761562953477771,76.62597184945844,19
9.245200333750923,75.5683636365897,3
9.089035781684807,77.62691514260524,15
9.988980523921677,74.62469809187407,12
8.644487120410021,75.48320338544063,1
8.660354360225396,75.16560775088726,11
9.705506960653807,76.18249803124579,3
8.815645445600449,76.45943264995071,17
9.175671215155784,76.30376055696217,13
9.647476326797518,75.03448353680359,8
9.025839978453577,76.76688591180893,13
8.898794228185226,76.07474794980618,8
10.39616394476638,76.34531062605227,8
9.35066702132298,77.91025417659799,13
9.955458264877795,76.11891751874991,12
9.091666875976394,76.33924671858395,5
9.388866686064254,75.72306299978243,13
9.644672123329002,77.14752659342538,12
9.505580275208194,77.09705259913005,19
9.66416343711662,76.55961100515349,10
10.996056418813236,76.09420697022682,15
10.167857954404495,76.23132834430935,2
9.893545746027106,77.73761817967659,6
10.277572446552595,76.74457622013053,16
9.203850420986353,75.48100720409448,1
10.653594507578386,76.53949732652534,2
8.459689687543701,76.28439391940366,15
9.870048923412362,76.39318800421687,16
10.455380173025661,76.1929130169809,8
8.507030440038728,76.4898721715443,14
9.563042878695766,76.28479936876394,10
9.132011709493863,76.08306684823233,15
8.568296652390005,76.52705647137458,3
9.650839690237138,76.37323288374208,6
9.261808059092019,77.39986101211188,2
10.281210909482684,76.18361403086814,9
9.459069458322222,75.41061831138514,7
8.75224573600346,76.8158470613461,19
9.392046473706818,76.9569926522037,6
9.161033103947629,75.09245443381828,1
10.525099885481456,76.42147333088833,14
9.758771224582226,76.12152611087623,8
9.504322687580421,76.66958946973435,8
10.870922570824895,76.64532477336503,6
9.714421597965787,76.62136439535894,15
9.203947967058179,76.89242663942113,19
9.276600535376566,76.6873263004718,17
9.876065161344448,77.36534836419877,6
8.978297431825114,76.23709242214493,7
11.654614742213454,76.25876208527687,10
9.709402724276258,75.96813868770877,9
9.614597408216053,75.95240303216885,5
8.226882167113923,76.2508663210413,2
7.908337881616859,76.98990026035267,13
9.060930858960765,76.21343859809427,11
9.125054466714882,76.44686321141103,11
9.002539376531992,77.262360499462,15
9.3862101302132,76.98849596248769,14
8.120419791876282,75.68432072166021,11
9.928525486506132,75.31329080204516,13
9.464645892067615,74.80205892278254,18
9.819325520932003,76.9623625795758,7
9.691383711268617,74.16486293927788,17
8.950103733493295,75.88852013510433,11
9.763275212511457,75.87924461258639,6
10.450142380653347,76.4668175065213,14
8.988054320380538,76.03505788021818,6
10.202458601907212,75.08339236326829,14
10.403206542529693,76.61896839785709,19
9.586367383025129,76.71054590784279,3
9.39343668517607,76.17615179531057,17
9.311814531330308,75.48707391090865,7
9.577952184921338,76.57391094790532,17
11.136892031247731,76.1978446990093,10
9.051465813566793,76.25100411805275,18
9.8757640400075,76.34986033694045,18
9.75147863982935,75.16517354624295,13
10.236779089038848,74.85640461641837,8
9.471982384295849,75.9535552971268,5
9.74098135903011,77.11179160269376,1
8.950983311381547,75.54638228508581,17
9.100886894106432,77.11972679966877,5
9.45408326546579,76.72996710719654,16
8.35546304730956,77.94804286255989,18
9.235034385002393,76.48687937223771,3
9.820765816527755,75.91186376109593,18
10.339446738723092,75.43605592420856,9
9.127810306338038,76.68293353882504,14
9.445301269657342,76.03461591857894,17
9.519079929948157,75.83639543534801,19
9.116679139655812,75.9394900057663,15
9.243120562812386,75.83641825002388,8
10.03337481145551,75.75299647387446,4
11.04470094755198,75.84742387005878,15
9.68786017771849,77.70067794164603,17
10.239496325934052,75.91170169456903,11
8.55719159933207,76.47926814386034,12
9.745701926745618,76.09548864709052,14
10.569596640892684,75.46771436765958,7
10.266459482631022,76.6837954431195,3
9.364971083588872,76.61172739023998,11
10.189751779368395,76.07558988961179,2
9.724930710449165,76.76521895045066,17
8.538639872031016,76.15000406613558,10
8.930741351346715,76.3570600005905,1
9.997651682996961,76.89525219009407,13
9.342673609579306,76.03701934836617,14
8.449629835172715,77.38112616114336,17
9.652995351226433,75.76504505307915,10
9.07616763324337,76.85316506291953,15
7.6116599686125515,76.37552601191425,17
9.420507511700785,76.40555063749092,13
8.261712582056866,76.87344930234998,8
9.447231887724024,76.73748494494708,7
9.422360295973355,75.5424998190711,17
11.143578385853148,75.92097408141447,5
9.91191764890947,76.05594857175494,4
9.720443258238321,76.22318412372361,17
10.392768851633924,76.78809269341633,4
9.210456215015501,75.2548244668062,11
9.210285315240913,76.69341224511354,10
8.985041967089728,76.5230587784732,3
10.308287343135158,77.00392165424773,16
9.63267210381482,75.47358164033658,13
9.037401919432902,76.34623110279915,7
10.051103137998178,76.49894612182221,11
8.658867254416778,75.17844697731468,19
8.903112700289876,75.95916554484288,2
9.28750205538957,75.59156196442602,10
9.571727024469514,75.85894956292424,11
9.731808482690742,77.03625654616278,13
9.347905829073607,76.96686507584107,1
9.667102225293563,76.1772253601867,18
10.037178135354472,77.35420580696162,7
10.582852914789866,76.13797708089861,7
9.52754775848462,75.54930148556832,2
10.679453477564731,76.73175437999409,8
9.587094298840942,76.60162878296347,11
9.312339965234553,76.201242278069,17
9.144257603087611,76.13848338242225,15
8.59891139766596,76.24665655803976,12
9.177191377622735,76.66222754399304,8
10.02122022360275,76.66816772864676,5
8.962972101612001,76.76477564460404,8
8.959328162869667,76.12529197344907,13
9.150691514601247,76.17611655074303,14
9.929881011904227,76.2995316545452,14
9.048953615995437,75.71784220870981,1
8.126337294288131,75.54932795988353,1
8.271647380061978,77.13285819546124,9
8.883757404204289,76.28823724046666,7
9.53728072497416,75.69139396129383,9
9.31350594655768,75.87706110918263,2
9.412806374924411,75.9274884068654,8
10.450815564044913,76.66270073738984,1
10.711084983415995,77.25415889917414,4
8.746777991615954,76.01191469309788,12
8.601949379635112,74.94975775188975,4
10.231540054836174,76.53032798910168,19
9.549716706411552,75.2688179180102,7
9.517452617939577,76.00220261324311,1
8.805654728985504,77.36889548124113,11
8.580690452709188,75.31708464042633,4
7.77675244687063,75.83961850869808,4
9.56621480171849,75.52341539692783,12
10.111829834277893,75.3203844603847,17
9.882420088666956,75.88857145789167,11
9.680637252032138,76.11200700956736,5
8.80809427398941,77.1093525542997,2
8.532443270712367,75.9370075509981,9
9.965588777338782,76.65273211955957,16
8.661676656247932,77.49459081433292,18
8.916705565356809,77.68108849585812,12
8.958719952699395,75.88062326763156,12
9.489531436931685,77.4010746866306,4
9.529547102065253,76.69641126196446,18
10.068651289449587,77.17165717954073,16
9.525191605728965,75.5348000647599,5
9.428355576663025,76.042160061894,2
10.30115431942838,76.5865114472773,13
9.058741021749082,75.25566298639734,11
9.516507860357384,75.82965982051874,3
8.777957444814788,75.43594105143734,6
9.606853484909315,76.02587017366514,14
10.06553194128558,76.13497983736204,6
9.060901873294553,78.25559860578437,13
10.658896878700327,76.48582105402328,1
9.521506188506898,75.28614913625651,17
9.8899126626841,76.41203319927472,11
8.4220112203229,74.51938290955903,2
10.482224438058465,76.84624020375136,2
10.263729422852212,76.89829082990889,16
8.11970184473627,75.29268411684953,12
8.53404962189094,76.60247236460049,9
10.057703653347017,76.10698917981142,5
10.16224463014595,75.74796479420903,14
8.195695666394457,77.32606025276012,3
10.012185037649392,75.95724855149977,7
9.033122085714238,76.51862219788691,18
9.428936229344608,76.05720765696687,15
9.348970392896785,77.26580948646736,4
8.963150205522737,76.11612161986041,13
9.328171839478845,75.83842591635772,18
8.852139561395031,76.29456579506999,16
9.07160576036312,75.39300588468342,1
8.681358283689308,77.64646918304518,2
10.370944077929844,77.33729486162203,2
9.14266585674044,76.15061408746719,16
10.174977312641154,75.75639954013282,8
9.897889201575616,75.96294222048292,1
10.263860946217873,75.50752044017732,15
9.183251148478726,75.87608947852841,17
9.356843767460768,75.90430948747874,17
9.570762406296048,75.45580418118155,3
8.646471442754011,77.07625352409826,12
9.552271518481513,76.2218333848907,5
9.286411730126373,76.65361042389864,13
10.329703406673325,76.0792602338231,7
10.497659329810665,75.52841823090507,1
10.76618685217331,75.94031249043714,17
8.244441114137528,75.86092738769615,13
9.985390067365845,76.9696096658459,11
9.26590901133506,77.2202869442688,17
9.021229496485581,75.4049857187557,13
10.565024850823988,76.19970777770554,4
8.791927905890725,76.27590171079486,5
9.645329479305994,75.9138195187081,14
8.839799743110724,76.0303125531428,16
7.8020289253813475,76.30497201963841,6
8.447887361477385,75.43736009681346,2
7.8867286668406384,76.40989328424435,13
9.193918164913677,76.54505354680323,18
8.598247318236556,75.4386438003692,4
10.309253685673415,77.27989846665537,16
9.904969517806109,76.2190917537167,4
8.854907772983072,77.25068587413115,16
8.778975438166336,76.41971258239877,17
9.097088182309182,76.28971648516357,3
9.236813985240481,76.98985504160461,6
10.35513560063576,76.50412889681121,19
9.130951954901288,75.4300889589826,2
9.568542546284498,76.36318390651093,14
9.113031428728208,76.6172686259303,3
9.898200319415778,75.83567564332579,7
10.005716567334737,77.19299673701292,11
10.331301704013242,76.13146554401939,15
10.147931113279872,76.42122253750074,18
7.808201866262667,76.23890502356336,4
8.435082445363767,76.95481420177131,3
9.645853410554531,76.87752442924715,16
9.665370057345989,76.21134832816657,8
9.302272946931842,75.71545029613698,8
10.172211987115663,75.44100672429565,4
10.552903295487413,76.0339501504087,16
9.018564498574033,76.35271955206703,4
8.409987236071492,76.17470453759908,6
9.805844985300059,76.10899362813578,6
9.075959768436567,75.74485038846977,18
8.007374680282505,75.24443878956615,12
9.700833636719455,76.22097467868961,8
9.80977825891607,75.55100217312152,14
9.005348321142964,76.30666485900365,7
9.387748421272066,76.48743576810594,2
9.721135263417679,77.1395089313849,8
10.52720172056303,75.9274237838724,11
9.930681432470717,75.34062480773774,17
8.451154022783514,76.05789668417682,10
10.537871472886707,76.36541135596453,7
10.692875440797822,77.12445755573508,6
9.7954213213554,77.04717919354702,9
10.287831271230996,76.13778135197826,19
8.652123434299861,76.05854295521856,5
9.527230512286893,75.40491570488962,5
10.097207777556575,75.96945660325169,3
9.681473275161846,76.59646891221836,4
8.980142580829474,77.16190864168138,12
8.796223936123537,76.72425702266662,6
9.702089584038877,75.8252198716184,10
10.02954893534117,75.29271167830244,8
8.69779931425383,76.4403973107316,17
9.12309117761942,76.00365734356954,6
11.144379038679794,76.65030904096142,5
9.94934660227334,75.70260896375197,10
9.326077724171197,77.43776435312046,12
10.186556683041635,75.96884177207737,14
10.016871425799161,77.37933685681742,3
9.660353335211575,76.76663644983897,4
9.675015530858602,76.66847194917045,4
9.036449187522248,75.54595943213208,8
10.159917741415644,75.37208234312787,4
8.94034143545515,76.15581706710091,19
10.110283844143705,75.41414980490507,15
10.159274421792542,76.96419996701455,13
9.104554565954611,76.92716294476115,5
8.318683075213979,76.55673831325267,15
10.001502843580473,75.85778273670154,18
10.046177971040448,76.93102020585575,5
9.804794539646759,76.23106639290326,18
8.478553686669198,75.74267316797622,10
9.70911541769592,76.11274481683427,18
10.734455492144301,76.23968789248677,7
10.650326259868857,76.584552108149,10
10.377910639775777,77.11162501410567,4
9.909296315308973,75.09053814137795,9
9.855155558016067,77.53039018911153,13
9.152273833867891,76.43019484119756,16
10.666528750525437,76.51974123028191,13
9.637453749625399,76.6254847395027,3
10.314430689845986,76.44994535554895,15
9.298097006033812,76.78322975205401,17
9.930305889566188,78.4598545415467,3
9.424059717031003,77.61247629311329,3
8.439477400630924,76.21467001166215,19
8.97138141805129,77.51080474905197,4
9.221835429147657,76.80789338631936,3
10.567873610948764,75.46089016862659,16
8.725148593899442,75.43314302850787,19
8.809411943875194,76.26033513401435,6
8.990663603035435,77.10308098371823,17
10.352199489778288,76.34213904437289,4
9.398822193996835,77.09399073745521,17
9.41841645776718,76.95148062440495,2
10.06723351753008,76.63116030070952,19
10.664730073659248,76.13813636615119,9
10.876504791824917,75.96290491498466,3
10.587523590295852,76.03130994529187,13
9.371642818290692,76.83445375292784,18
9.235313926519073,76.36853768962611,15
9.391494638963099,76.3295623856806,2
8.288672032660084,75.82992669290101,12
8.515797215519637,77.10002269460094,7
9.935521638060042,76.88189463749433,11
8.427757975327205,78.22561624573967,15
8.767216351627223,76.40074144990565,7
9.63360338039399,77.51469383415944,8
8.758881735508579,76.04798937711924,12
9.107383682024517,75.28047681102564,6
9.118459292675754,75.73938857985351,14
7.806711077143747,76.87435865474738,5
9.459037039605318,75.41167047449905,4
9.24047496897712,76.17091275732717,4
9.339612630258909,76.54213596512854,9
8.529076685187691,76.88861602516907,15
8.898346070146587,75.6172095670117,18
9.192513749799575,76.862030800275,7
8.7350635425407,76.13109105352102,16
9.136888644658294,76.95508954200764,11
11.232094399889222,76.76672733990732,4
9.733620283110792,75.98815951927438,8
9.188158700840006,75.54507369983261,3
9.427741223976275,76.98383078332438,5
10.353187300938517,75.60241272503872,3
9.061333687483229,76.34330108546348,9
9.683340835617864,76.12667002950914,3
10.435410770984248,75.645881860459,10
9.466436647355172,75.83120975702337,17
9.342076830500217,76.14101763679231,11
10.552942477794925,76.1043237759053,9
10.217268911331423,76.33726611604592,11
9.871900228638692,76.03158248916677,7
9.427891158841243,77.0631247771842,1
8.687029341237103,77.21789219852235,14
10.923389368688133,75.73422661332097,11
10.274857593214556,75.84233773535699,14
9.442985446454287,76.41006168548738,18
10.33895984449292,75.93142217848404,9
10.205988229289611,76.08297124471827,12
9.073294592746151,76.16570369663492,14
9.305621473450698,75.62378843014663,12
10.045849343224463,76.02013755353303,3
8.886102586327084,75.46716026158076,9
9.98231683460972,76.31481895876732,16
9.340924036143626,78.01984796765763,4
8.971844183367756,75.85318074222815,13
8.846480714749596,75.5417700715241,18
9.34247435383939,74.98077141795459,8
9.713505295375231,76.05714830949793,8
9.088206744296164,76.02687578958923,16
9.249809629390654,75.95641231418377,13
9.628058630274543,77.47966708837964,2
11.525198107789135,76.3727807814023,13
9.729175303206114,77.15468656187664,18
9.788640971485863,76.97488892284983,19
9.49915187362824,75.482124327588,4
10.978634421680754,76.99193128819874,4
8.119077696703114,76.25170651516626,2
8.737117249306209,75.34573334555176,9
8.915426104933132,75.80148909885956,9
10.11861927986164,77.10968550393207,4
9.182877751261545,76.15951880411023,16
10.0626567517817,75.9930458631665,8
7.703742066935908,76.93182761515872,7
9.726645761986042,77.22752271707388,13
8.635866977153436,76.59028679379664,5
10.11564363868255,76.07019110614462,8
8.743949142240247,77.09324166972466,2
8.94919491391027,74.99797081162079,16
8.535046939568824,76.3845427843591,18
8.719804857864462,77.03797044160214,10
9.472560791135072,77.14949795353078,9
9.242464974283717,77.53152754183988,15
8.987095824259322,77.17436393128949,3
8.393012239553208,76.53329386156248,15
8.980862585292416,75.68680682784185,13
10.243310292745912,76.14278741740858,1
9.601048081022578,76.14868791857903,15
9.76554244564346,75.72522814629252,9
10.468784776709375,74.28099531625324,7
10.131326850663342,76.32015346577197,18
10.371635043000094,75.62449187245771,8
9.628236506734023,76.44087699225456,15
9.08678775323453,75.40010530762562,14
9.567705824524072,75.31739011883366,6
9.57632904167014,75.92824428006477,14
8.092680436293543,76.94778820931023,4
9.257906168241702,76.422887012639,16
10.251575198065154,76.72023504969245,14
8.104482962123008,75.57842665884152,17
8.27288151224718,76.36997731177968,16
8.767998156568646,75.67824628308689,2
9.062208776715702,77.12266125782413,1
9.359300798668757,77.14759724595808,15
10.792716338135676,75.92046474784631,9
9.999577438067833,77.39435466544313,13
9.677294681629517,76.18311701853727,17
9.371198894436297,77.42126971047492,3
9.434854049695618,75.47623155414573,6
10.12649429499071,75.48069045705924,9
10.336936206935276,76.68791792876591,9
8.982177758010614,75.72961737855272,17
9.79152285818961,76.58592943705952,9
9.613622205385491,75.58131254571272,2
10.255777361612287,75.43121821754107,15
10.513939964538555,76.97331971121429,10
9.751222740686954,77.74577950504826,10
9.384005804129872,76.203819307612,4
8.39474416058753,76.74977612977972,7
8.710019405569346,76.17435160369949,2
9.650595814796043,76.73418854979737,9
10.333398212645372,74.07633621188859,5
10.685888359127102,75.88909764294412,10
7.964100880962198,77.69014245896332,9
9.189528427281378,76.58588450959293,8
9.6616652343455,76.25925152480706,3
10.110398002616487,76.71344418198684,19
9.218352651274476,76.93999687089577,18
9.289610966229306,74.79656455533764,14
9.614759595177581,76.1096142035634,11
8.173665913447318,75.42054152860469,2
9.22564583124636,77.80262753846111,2
9.192521139116316,75.24284010256795,15
9.75286263487952,76.17313099429725,18
9.807025246419629,76.73600161247298,16
9.04873494644306,76.73629750459017,2
9.489400927559762,75.5486458401981,13
9.546941222638212,75.59069454546855,7
9.299680921515446,75.7594012780464,9
10.214603356051215,75.94433162851556,19
9.372992131220785,75.9979580469536,2
11.000012019771422,76.76155980800128,1
8.935358551143835,75.87986276093727,8
10.02659066559132,76.50848009161245,19
10.26386879595983,75.82724912682032,9
8.715385720321121,76.61550572605812,1
9.853469019115566,76.51759992767052,17
10.469475661960761,76.07605957113051,17
9.91684153899697,75.70764139994277,7
7.9073235778854025,75.92196117398363,3
10.082073743930417,75.74483107599632,16
9.834181796147108,76.3481762254072,2
9.860054696398949,76.85983094833351,5
9.311153637994426,76.64510829816228,5
8.819159861421847,76.87806468340186,9
10.655040612477642,75.56545138785982,15
10.374312676026857,76.27688874655524,16
10.378394844495022,75.83076128040668,18
9.338032135352147,76.3366873378966,19
9.677144744769794,76.73562358138028,6
9.943310569106384,75.97634856379689,17
9.66988940948466,75.1954150252104,14
9.588823714297293,75.58975587736023,16
10.073682025253802,74.87381880899795,2
8.996924619743483,76.31971668434747,18
10.561363920103277,75.99938162107605,18
9.536780611366979,75.8893570560726,3
8.952680695731326,75.27275063836532,14
8.89669303692871,75.89307374952004,18
8.320722761641115,76.20689408679259,19
9.88226712366136,76.13543252545661,3
8.969704366485342,76.93361441339847,7
9.576430205738953,75.69566852320261,3
9.670668781015518,76.27016608312417,6
7.619977225506342,77.07363871247617,12
9.320159744010338,77.00222857604213,16
10.917547109025287,76.94575048983617,5
9.97772227742925,76.14833929998525,11
9.702323883982595,76.22469810234898,13
9.240169023753591,76.12339806705681,12
7.504863543696449,76.76088684850008,16
9.570203093554682,75.6173133366202,15
9.652611167171237,76.75753180839439,7
8.812939817027841,75.63346340697844,5
8.879759006205088,76.73052917839408,13
9.125501388499131,76.75077641069662,15
9.653519600425776,76.90661897339223,9
8.348031375534344,76.71626479420297,17
8.145344431026478,76.60215522997396,4
10.002741333242998,77.81212232092487,14
9.126630593237572,75.37167272327142,10
10.381951765171285,77.26025936143824,5
8.760166325883745,77.5560373089232,12
9.375070000640683,76.05057473824334,13
10.287845504194129,76.96737728165475,4
10.347367207776776,77.49617368051523,13
9.545026003200956,76.26455471134261,5
8.68068240235891,76.22470403259219,1
8.207599886991463,75.72803961403233,4
9.430970581234051,77.92674999538612,1
10.131603971004965,77.178786782796,18
8.946676108153367,75.64435782836352,13
10.025509824946404,76.8488670558794,15
8.353241664365665,76.1481797436864,9
9.519391897690145,75.25031868228491,9
10.08551472969445,78.31741752231727,10
10.174715111833223,75.6970476038734,3
9.686957993549125,76.03162494770969,4
9.189290332756826,76.16667798913626,5
9.022219856413644,75.9688139684565,12
8.33668135579901,76.25652234697061,6
9.138433003888375,77.04519758286754,6
10.535422533507397,76.12392292961385,8
9.359033541758489,76.74549486110196,19
9.5516245313311,76.41316032391518,11
9.68878833702919,75.45713472927869,11
9.245337836272729,76.65792823073082,15
10.10316641940544,76.22765261305037,4
9.614797418171076,75.02702615918234,13
9.37480357513758,75.4749122494422,10
8.985839637867505,76.8562260445096,14
10.029504348038076,78.03986505669039,5
9.635275829124042,76.41579296213538,17
9.510568781576666,74.15943167004899,7
9.467565455434311,76.60683943820668,15
9.820084337358544,75.20785585369653,19
8.80714957056248,75.99933971758158,16
8.77370565614403,77.63068078813029,7
9.74793069294609,75.79548395425904,5
10.054734698528481,76.63698998855894,17
8.436039698116629,76.27923744815845,4
9.955396707718823,76.4867102379991,16
10.404274644805167,75.13408502454617,19
8.033538390429266,76.48655694356898,4
9.035774911191721,77.1714777768119,6
9.521923033287452,75.39320654014976,14
11.20379701722197,77.19049894513128,13
9.296109710997685,75.65509775619687,14
9.223471467968528,76.97394749114986,7
9.714164496899464,75.75633834776005,3
8.896231026212147,75.54823204457067,3
9.499068426800953,76.75686543849625,18
9.393679254088081,76.60214821545114,16
10.431040867972282,75.2633880506231,1
9.484600811756161,77.00452706413402,14
11.16954029253717,75.39975360419683,18
8.570759937384805,75.98989688687591,16
9.386152671634795,76.44660488595197,19
9.5294346637326,75.7638615359545,2
9.55708784310711,76.90276829856872,9
8.52942042142247,76.71429314826642,13
9.720414844378215,76.29220200538212,18
8.32433205236656,74.69881768510263,2
8.757792046887998,77.17017234805864,7
8.99015893782307,76.3626610656979,13
9.924185971492577,75.95823073225469,8
9.978837571279653,76.38016550644004,3
9.698986723605339,77.01463229543555,14
9.177509181761677,76.54047163377447,8
10.179744236165778,76.47555486864802,1
9.22364179152492,75.17225768655072,11
8.79954052648511,75.11786661721139,1
10.07085201047687,76.14012467530573,11
7.88540957462835,76.72269082712081,6
9.51019697975233,77.09631081283423,11
9.069653369361717,77.37266813106405,18
9.922102712236908,77.85895485498823,9
9.600318620605952,76.13718619705021,13
9.430912496630055,76.60937299965292,10
8.586211802413024,76.44793944453771,10
9.54805159407473,75.91841764100693,3
9.726047708869283,77.1083971837263,4
9.232548869371648,76.9176064574697,10
9.464807247330066,76.19617432782442,19
10.013334659912191,75.6691434027154,18
9.084992138335426,75.47491732486642,7
8.482876649467396,75.82135925431366,2
10.07029900566397,76.53257065006619,9
9.842389412886254,75.87400385375905,8
9.997889503678843,76.44256674237086,3
9.073937411694994,76.0626010659147,12
9.501605485877159,76.1457746033577,10
9.692108655650856,76.56459302135602,14
9.96167619517468,76.18508385064683,1
9.783539192987337,75.52302659493324,19
9.09442881639778,75.95342001461002,14
9.53843969055506,76.7998923952298,6
8.650692468991178,76.5020947529327,16
9.61089898848456,76.34757761794974,4
10.735919999056708,76.16849678035342,9
8.235889939165359,75.69493955256637,8
9.339820748344678,75.28663026749372,6
9.336299853774543,76.51409501788972,10
9.606858852823093,76.16147355328783,7
9.257156998114624,76.47327692721471,11
8.650902365336576,76.93824677087159,5
9.731860350182894,75.56401819505172,14
9.955471518420444,74.13121472920412,9
10.420279512277155,76.69019843988669,6
9.79398638999163,77.23666351095753,7
10.17929689817556,76.18890951691364,4
8.886595735672339,76.23587790868595,17
9.048179078156693,76.01372760583358,4
8.155528532866818,76.68964143077211,14
10.099660941835225,75.42408735753737,18
9.379574084461419,77.19173492327752,8
9.711787622903168,76.39235037943317,5
10.061647948310053,76.12657400882979,14
10.18446717526393,75.87553456209375,9
9.127575330592448,76.94930665368665,3
9.021164893948498,76.14625131015485,17
9.195117711869823,77.32926815992516,18
8.755100496433602,76.88496223251772,4
9.602740337504732,77.22399132104348,9
10.222674564040624,76.15580603023497,11
8.207814348183028,76.66036958680695,9
9.221545640241255,76.4455224334516,6
8.555564716436502,76.10315093025201,18
8.906786314771413,75.57109625508815,1
9.170646754395863,77.8545448491105,4
10.37815442429347,75.92626437923269,6
10.673002861720528,76.78072221225267,18
10.016761816785587,77.07446984754802,17
9.570719811473266,75.80414261534463,16
9.58910110991567,75.36187612618677,18
10.02512399314853,76.59288552844811,12
10.057230603303086,75.98933271705819,9
9.936203510644514,75.75731770575726,18
10.2045911546667,75.92792630441767,5
9.04379526925299,76.54650312106158,3
9.37677914695196,75.25463889717419,2
10.01522243287546,76.16845848036209,10
9.170569554436701,75.46779966055706,6
11.07305468815742,77.27569659645502,13
9.971056043380521,76.20075764144165,5
9.217812253869987,77.12799030065378,7
10.69035167046146,76.99225376526879,19
10.04650248505664,76.36498128254014,6
8.985432336379,76.77266693016105,14
9.644948593345072,76.71103921456005,7
8.93682737918298,77.01221658766299,17
9.799531410171033,76.23679345081568,4
8.757222015541755,76.4827161879893,13
9.59446842891427,75.57488001136169,7
9.454200451314788,75.70703053924987,10
9.818416412068192,76.74412164379218,2
9.923784697682484,76.65208674225393,8
9.919101690122398,75.65621918170345,7
9.623735142362925,76.33493246511954,18
8.792824966243943,75.40823099126345,9
9.641631884879258,75.28597195378094,18
9.283335897045523,76.4590322215511,5
10.616442295691044,75.8350189870811,15
9.990351120973289,76.48065719678485,1
8.288730790776512,75.99210390258398,16
9.668117041918636,75.80562151715422,13
11.210038862200987,77.17153806737105,16
8.862341100998982,76.80844657865428,2
9.899459233773452,75.8898579603373,17
9.203896571976918,77.23755531281421,4
10.632243147038132,75.58640826380237,9
9.034164205617568,75.57882903611394,10
9.416908981374215,75.6265486107728,17
9.936688569933446,75.89783344890249,5
8.567525701204199,75.67768050366575,6
9.3860847662935,76.12945323903045,17
9.8747316706407,75.68685749106703,8
7.905816634346834,75.91710645603925,17
10.095783171692599,76.246763348006,9
8.709604854218025,76.87646995284977,19
8.670156972807634,76.53470036455698,5
10.39081381553595,77.15599107545442,1
9.082098091404264,76.23069167543588,17
8.264799738768467,76.16283561341301,18
9.656344011263661,77.34413289798412,6
10.218887932643627,76.88917521757568,14
8.915442282942037,77.01926401991305,1
9.71331524249566,77.7843645149864,17
9.504525194478,75.65388483718262,1
8.76428415133842,75.13283365265444,12
8.888791349578769,76.53564137112403,3
9.938288100474384,76.36239923619557,13
10.084055107532482,75.66529718580513,4
9.567043512366075,76.49090267284011,9
7.451828443244372,76.16350916074141,16
10.852904553106557,76.50324360752721,14
10.690508164496421,76.77148564044275,5
10.027556405419542,76.85339685753331,15
8.769569329404643,76.76687169378467,10
8.625989223188594,74.51338363269657,12
9.462494869992229,76.8227496563908,6
9.067598434377567,75.59974532384662,19
10.305125694718848,76.26300665875738,14
10.201184740073725,76.5434518837232,14
8.459296752967841,76.99292252162822,7
10.32449680431155,76.061047190896,10
9.338604320338511,76.35824133612391,15
9.025359240390609,76.08608264568711,15
9.457627970183038,76.30103198354144,18
8.65983430364429,76.18618398740534,9
10.363312053413852,76.80783799931774,16
9.381415633123021,77.28997114125227,2
10.261881046647181,75.26508023662569,15
10.251727366162669,77.06179646866558,13
9.111913250093123,76.98912264893774,1
9.577791805219807,76.559778262104,2
8.978541652929737,78.49796283346753,16
10.411505987506937,76.12308326505911,4
9.150505727983433,75.87014264904656,1
9.963712106788154,77.9993383450944,6
10.19922187751248,75.0685928074669,16
10.646453999314964,75.19698894149141,16
10.252379147677186,76.85748638888415,6
9.304180883132286,76.48628986499162,15
10.518339759738243,75.3990325422728,7
10.244829392331413,76.8737754621814,7
8.505073775067942,76.07120843282203,12
10.268833728860937,74.97488254133127,1
9.81386441966383,76.75914572065813,2
9.40847423359553,76.9912479354054,17
9.419444798353693,75.3952172596205,17
9.479753979988024,75.26944912699003,8
9.246359793314616,74.51472328113638,4
9.790818236376076,76.22729384595648,13
10.25371617017332,75.94945037279795,13
8.760349409423043,75.86788272520326,11
8.190972493127862,77.02481313185744,12
9.53300636564094,75.94163980335293,14
